date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2006-07-01;6725000;3335000;16.8;23.0;11.7;0.0;30391;10.33; lettosuo;NaN;NaN;NaN
2006-07-02;6725000;3335000;18.4;25.3;8.4;0.0;24376;10.74; lettosuo;NaN;NaN;NaN
2006-07-03;6725000;3335000;20.5;27.7;11.8;0.0;32141;11.54; lettosuo;NaN;NaN;NaN
2006-07-04;6725000;3335000;20.5;27.3;11.4;0.0;29527;13.19; lettosuo;NaN;NaN;NaN
2006-07-05;6725000;3335000;18.5;23.5;11.4;0.0;28102;9.57; lettosuo;NaN;NaN;NaN
2006-07-06;6725000;3335000;20.4;27.3;11.4;0.0;23004;11.83; lettosuo;NaN;NaN;NaN
2006-07-07;6725000;3335000;22.7;30.4;13.6;0.0;26924;13.97; lettosuo;NaN;NaN;NaN
2006-07-08;6725000;3335000;24.1;30.5;16.0;0.0;26514;13.99; lettosuo;NaN;NaN;NaN
2006-07-09;6725000;3335000;22.7;27.9;17.3;0.0;26060;15.46; lettosuo;NaN;NaN;NaN
2006-07-10;6725000;3335000;20.8;27.3;13.7;3.7;21600;17.02; lettosuo;NaN;NaN;NaN
2006-07-11;6725000;3335000;20.9;23.9;13.4;1.2;26395;15.67; lettosuo;NaN;NaN;NaN
2006-07-12;6725000;3335000;19.2;23.0;16.2;3.5;24052;13.92; lettosuo;NaN;NaN;NaN
2006-07-13;6725000;3335000;18.3;24.7;9.8;0.0;23479;12.91; lettosuo;NaN;NaN;NaN
2006-07-14;6725000;3335000;17.6;23.0;13.3;1.2;20866;12.7; lettosuo;NaN;NaN;NaN
2006-07-15;6725000;3335000;15.2;20.0;9.5;0.0;24160;8.8; lettosuo;NaN;NaN;NaN
2006-07-16;6725000;3335000;16.3;22.4;8.7;0.0;26665;8.71; lettosuo;NaN;NaN;NaN
2006-07-17;6725000;3335000;19.1;27.1;9.6;0.0;25758;10.31; lettosuo;NaN;NaN;NaN
2006-07-18;6725000;3335000;17.1;22.3;15.6;0.0;25607;10.82; lettosuo;NaN;NaN;NaN
2006-07-19;6725000;3335000;13.8;19.3;7.6;0.0;19613;8.5; lettosuo;NaN;NaN;NaN
2006-07-20;6725000;3335000;14.2;19.5;8.0;0.0;18025;8.96; lettosuo;NaN;NaN;NaN
2006-07-21;6725000;3335000;13.2;18.6;6.8;2.3;12247;11.52; lettosuo;NaN;NaN;NaN
2006-07-22;6725000;3335000;14.9;18.6;12.8;1.9;11070;14.56; lettosuo;NaN;NaN;NaN
2006-07-23;6725000;3335000;17.7;25.1;9.5;0.1;18846;12.57; lettosuo;NaN;NaN;NaN
2006-07-24;6725000;3335000;18.4;26.0;9.5;9.6;17107;15.55; lettosuo;NaN;NaN;NaN
2006-07-25;6725000;3335000;20.1;26.8;12.6;0.0;22248;13.06; lettosuo;NaN;NaN;NaN
2006-07-26;6725000;3335000;18.2;23.8;11.0;0.0;23630;10.74; lettosuo;NaN;NaN;NaN
2006-07-27;6725000;3335000;15.8;21.3;9.9;0.0;24451;9.13; lettosuo;NaN;NaN;NaN
2006-07-28;6725000;3335000;16.3;21.9;8.8;0.0;24721;9.17; lettosuo;NaN;NaN;NaN
2006-07-29;6725000;3335000;19.5;25.7;14.5;0.0;18619;10.66; lettosuo;NaN;NaN;NaN
2006-07-30;6725000;3335000;16.3;21.5;12.9;0.0;18835;12.11; lettosuo;NaN;NaN;NaN
2006-07-31;6725000;3335000;16.1;22.0;11.3;0.0;16924;10.97; lettosuo;NaN;NaN;NaN
2006-08-01;6725000;3335000;16.4;22.1;9.7;0.0;26644;10.86; lettosuo;NaN;NaN;NaN
2006-08-02;6725000;3335000;18.6;23.4;13.4;0.0;26924;12.42; lettosuo;NaN;NaN;NaN
2006-08-03;6725000;3335000;17.7;23.4;12.9;3.0;17507;13.49; lettosuo;NaN;NaN;NaN
2006-08-04;6725000;3335000;18.1;24.2;10.8;0.0;18122;12.35; lettosuo;NaN;NaN;NaN
2006-08-05;6725000;3335000;19.5;27.3;9.9;0.0;21989;11.66; lettosuo;NaN;NaN;NaN
2006-08-06;6725000;3335000;21.0;28.5;11.2;0.0;19721;11.78; lettosuo;NaN;NaN;NaN
2006-08-07;6725000;3335000;19.7;26.6;11.2;0.0;20142;10.98; lettosuo;NaN;NaN;NaN
2006-08-08;6725000;3335000;19.0;25.1;10.5;0.0;16934;11.48; lettosuo;NaN;NaN;NaN
2006-08-09;6725000;3335000;20.3;25.8;16.4;0.1;10886;12.82; lettosuo;NaN;NaN;NaN
2006-08-10;6725000;3335000;18.8;26.0;10.4;0.0;17777;11.5; lettosuo;NaN;NaN;NaN
2006-08-11;6725000;3335000;18.4;25.2;12.3;0.0;20056;11.12; lettosuo;NaN;NaN;NaN
2006-08-12;6725000;3335000;19.1;24.8;10.6;0.0;18122;10.27; lettosuo;NaN;NaN;NaN
2006-08-13;6725000;3335000;19.8;22.2;16.2;0.0;13241;13.72; lettosuo;NaN;NaN;NaN
2006-08-14;6725000;3335000;20.1;23.5;17.8;0.0;12355;16.96; lettosuo;NaN;NaN;NaN
2006-08-15;6725000;3335000;17.7;21.2;16.7;4.7;9385;17.57; lettosuo;NaN;NaN;NaN
2006-08-16;6725000;3335000;16.0;22.5;9.2;1.4;14569;14.7; lettosuo;NaN;NaN;NaN
2006-08-17;6725000;3335000;16.9;20.2;14.9;2.7;10519;16.52; lettosuo;NaN;NaN;NaN
2006-08-18;6725000;3335000;17.8;23.4;14.4;3.9;11945;16.29; lettosuo;NaN;NaN;NaN
2006-08-19;6725000;3335000;17.8;25.2;10.8;0.0;17885;14.3; lettosuo;NaN;NaN;NaN
2006-08-20;6725000;3335000;18.8;25.5;12.3;0.0;20034;13.81; lettosuo;NaN;NaN;NaN
2006-08-21;6725000;3335000;18.1;23.2;15.2;19.1;8888;17.06; lettosuo;NaN;NaN;NaN
2006-08-22;6725000;3335000;17.7;21.7;16.2;14.7;7052;17.37; lettosuo;NaN;NaN;NaN
2006-08-23;6725000;3335000;18.5;23.0;14.4;0.0;13111;13.93; lettosuo;NaN;NaN;NaN
2006-08-24;6725000;3335000;17.9;22.6;12.1;0.0;12463;14.41; lettosuo;NaN;NaN;NaN
2006-08-25;6725000;3335000;17.3;23.2;13.8;1.2;11426;15.43; lettosuo;NaN;NaN;NaN
2006-08-26;6725000;3335000;16.5;23.9;10.7;0.0;11318;14.56; lettosuo;NaN;NaN;NaN
2006-08-27;6725000;3335000;16.3;21.4;10.5;1.2;10087;15.28; lettosuo;NaN;NaN;NaN
2006-08-28;6725000;3335000;15.7;18.3;15.0;4.4;7128;16.86; lettosuo;NaN;NaN;NaN
2006-08-29;6725000;3335000;14.8;19.4;13.0;0.0;9914;14.59; lettosuo;NaN;NaN;NaN
2006-08-30;6725000;3335000;14.6;19.9;6.9;0.0;20660;12.43; lettosuo;NaN;NaN;NaN
2006-08-31;6725000;3335000;17.2;21.5;14.0;0.3;12841;13.37; lettosuo;NaN;NaN;NaN
