date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2006-01-25;6805000;3395000;-1.3;0.3;-2.5;2.6;670;5.32; vesijako;NaN;NaN;NaN
2006-01-26;6805000;3395000;-5.1;-1.5;-9.5;0.3;1231;4.04; vesijako;NaN;NaN;NaN
2006-01-27;6805000;3395000;-0.9;0.7;-2.8;0.0;1609;5.21; vesijako;NaN;NaN;NaN
2006-01-28;6805000;3395000;-5.2;-1.7;-9.2;0.0;1782;3.96; vesijako;NaN;NaN;NaN
2006-01-29;6805000;3395000;-1.1;0.5;-4.3;0.9;2106;5.28; vesijako;NaN;NaN;NaN
2006-01-30;6805000;3395000;-0.8;2.4;-3.6;0.0;2236;5.06; vesijako;NaN;NaN;NaN
2006-01-31;6805000;3395000;-8.6;-3.4;-13.5;1.2;1847;2.98; vesijako;NaN;NaN;NaN
2006-02-01;6805000;3395000;-4.7;-3.1;-6.4;2.8;810;4.06; vesijako;NaN;NaN;NaN
2006-02-02;6805000;3395000;-9.7;-4.2;-10.5;6.8;1069;2.59; vesijako;NaN;NaN;NaN
2006-02-03;6805000;3395000;-17.7;-10.5;-22.3;0.1;1825;1.28; vesijako;NaN;NaN;NaN
2006-02-04;6805000;3395000;-22.9;-19.5;-25.6;0.0;2689;0.8; vesijako;NaN;NaN;NaN
2006-02-05;6805000;3395000;-25.3;-18.6;-30.2;0.0;3391;0.7; vesijako;NaN;NaN;NaN
2006-02-06;6805000;3395000;-24.6;-18.6;-29.8;0.0;2732;0.69; vesijako;NaN;NaN;NaN
2006-02-07;6805000;3395000;-18.6;-15.5;-24.7;0.1;3002;1.18; vesijako;NaN;NaN;NaN
2006-02-08;6805000;3395000;-15.0;-12.4;-19.1;0.3;2549;1.67; vesijako;NaN;NaN;NaN
2006-02-09;6805000;3395000;-13.3;-12.4;-15.6;0.7;983;1.9; vesijako;NaN;NaN;NaN
2006-02-10;6805000;3395000;-9.8;-7.1;-12.7;0.1;1004;2.7; vesijako;NaN;NaN;NaN
2006-02-11;6805000;3395000;-9.4;-6.9;-13.9;0.4;2020;2.76; vesijako;NaN;NaN;NaN
2006-02-12;6805000;3395000;-6.3;-3.7;-14.6;0.8;1318;3.68; vesijako;NaN;NaN;NaN
2006-02-13;6805000;3395000;-3.9;-3.0;-4.7;0.5;1037;4.42; vesijako;NaN;NaN;NaN
2006-02-14;6805000;3395000;-4.5;-2.4;-6.0;0.1;1609;4.05; vesijako;NaN;NaN;NaN
2006-02-15;6805000;3395000;-7.8;-6.0;-8.2;0.4;1771;3.14; vesijako;NaN;NaN;NaN
2006-02-16;6805000;3395000;-8.5;-6.3;-12.3;0.4;2203;2.91; vesijako;NaN;NaN;NaN
2006-02-17;6805000;3395000;-13.1;-10.3;-14.7;0.0;5594;1.94; vesijako;NaN;NaN;NaN
2006-02-18;6805000;3395000;-12.0;-8.2;-16.8;1.1;2290;2.25; vesijako;NaN;NaN;NaN
2006-02-19;6805000;3395000;-4.1;-2.2;-8.1;0.7;1825;4.24; vesijako;NaN;NaN;NaN
2006-02-20;6805000;3395000;-4.2;-1.4;-7.4;0.0;2311;4.16; vesijako;NaN;NaN;NaN
2006-02-21;6805000;3395000;-8.4;-2.6;-13.3;0.3;3953;3.0; vesijako;NaN;NaN;NaN
2006-02-22;6805000;3395000;-5.3;-0.7;-11.1;0.6;2441;3.84; vesijako;NaN;NaN;NaN
2006-02-23;6805000;3395000;-6.4;-3.3;-10.2;0.0;3715;3.46; vesijako;NaN;NaN;NaN
2006-02-24;6805000;3395000;-2.7;-1.5;-3.8;0.0;2689;4.78; vesijako;NaN;NaN;NaN
2006-02-25;6805000;3395000;-3.1;0.0;-6.4;0.0;5530;4.29; vesijako;NaN;NaN;NaN
2006-02-26;6805000;3395000;-13.9;-4.3;-20.3;0.0;6545;1.8; vesijako;NaN;NaN;NaN
2006-02-27;6805000;3395000;-17.3;-7.6;-23.3;0.0;5800;1.42; vesijako;NaN;NaN;NaN
2006-02-28;6805000;3395000;-16.1;-7.5;-25.6;1.5;3575;1.66; vesijako;NaN;NaN;NaN
2006-03-01;6805000;3395000;-9.5;-5.7;-13.5;0.0;5756;2.5; vesijako;NaN;NaN;NaN
2006-03-02;6805000;3395000;-10.5;-7.1;-15.5;0.0;5422;2.12; vesijako;NaN;NaN;NaN
2006-03-03;6805000;3395000;-11.5;-8.7;-13.4;0.3;5486;2.01; vesijako;NaN;NaN;NaN
2006-03-04;6805000;3395000;-11.6;-7.7;-17.4;0.7;4925;2.19; vesijako;NaN;NaN;NaN
2006-03-05;6805000;3395000;-7.7;-5.0;-10.4;0.1;3769;2.97; vesijako;NaN;NaN;NaN
2006-03-06;6805000;3395000;-9.4;-5.6;-13.8;0.6;5195;2.56; vesijako;NaN;NaN;NaN
2006-03-07;6805000;3395000;-12.4;-7.1;-15.9;0.5;7690;2.0; vesijako;NaN;NaN;NaN
2006-03-08;6805000;3395000;-14.1;-8.3;-17.7;0.0;6178;1.73; vesijako;NaN;NaN;NaN
2006-03-09;6805000;3395000;-16.6;-9.1;-23.6;0.0;8273;1.36; vesijako;NaN;NaN;NaN
2006-03-10;6805000;3395000;-17.3;-9.4;-24.5;0.1;8834;1.37; vesijako;NaN;NaN;NaN
2006-03-11;6805000;3395000;-14.6;-5.2;-25.3;0.2;9223;1.81; vesijako;NaN;NaN;NaN
2006-03-12;6805000;3395000;-11.2;-4.7;-16.8;0.0;10681;2.15; vesijako;NaN;NaN;NaN
2006-03-13;6805000;3395000;-9.4;-0.5;-17.7;0.0;11016;2.5; vesijako;NaN;NaN;NaN
2006-03-14;6805000;3395000;-7.3;0.0;-16.1;0.0;8662;2.73; vesijako;NaN;NaN;NaN
2006-03-15;6805000;3395000;-6.7;-2.4;-12.9;0.0;5411;3.18; vesijako;NaN;NaN;NaN
2006-03-16;6805000;3395000;-6.0;-1.8;-8.5;0.1;6426;3.39; vesijako;NaN;NaN;NaN
2006-03-17;6805000;3395000;-6.3;3.4;-14.6;0.0;7884;3.24; vesijako;NaN;NaN;NaN
2006-03-18;6805000;3395000;-3.0;0.5;-9.1;5.0;4266;4.84; vesijako;NaN;NaN;NaN
2006-03-19;6805000;3395000;-4.0;0.4;-6.6;3.1;6264;3.99; vesijako;NaN;NaN;NaN
2006-03-20;6805000;3395000;-8.0;-3.1;-12.1;0.0;12301;2.53; vesijako;NaN;NaN;NaN
2006-03-21;6805000;3395000;-9.6;-4.4;-14.6;0.1;11750;2.3; vesijako;NaN;NaN;NaN
2006-03-22;6805000;3395000;-10.2;-2.5;-16.8;0.0;11124;2.01; vesijako;NaN;NaN;NaN
2006-03-23;6805000;3395000;-13.2;-2.4;-22.9;0.1;13349;1.63; vesijako;NaN;NaN;NaN
2006-03-24;6805000;3395000;-9.0;-0.4;-18.3;0.1;10897;2.43; vesijako;NaN;NaN;NaN
2006-03-25;6805000;3395000;-7.3;1.0;-17.5;0.8;11048;3.25; vesijako;NaN;NaN;NaN
2006-03-26;6805000;3395000;-5.9;0.5;-11.9;0.0;12971;2.88; vesijako;NaN;NaN;NaN
2006-03-27;6805000;3395000;-6.2;1.7;-16.7;0.9;11437;2.65; vesijako;NaN;NaN;NaN
2006-03-28;6805000;3395000;-2.6;-1.8;-4.0;3.1;4828;4.32; vesijako;NaN;NaN;NaN
2006-03-29;6805000;3395000;-2.6;-1.1;-3.8;6.3;6491;4.7; vesijako;NaN;NaN;NaN
2006-03-30;6805000;3395000;-1.4;0.2;-3.0;3.5;4493;5.24; vesijako;NaN;NaN;NaN
2006-03-31;6805000;3395000;0.7;2.9;-1.1;8.8;7247;5.86; vesijako;NaN;NaN;NaN
2006-04-01;6805000;3395000;0.7;2.6;-0.2;3.7;4028;6.12; vesijako;NaN;NaN;NaN
2006-04-02;6805000;3395000;-1.4;1.3;-2.3;1.8;10141;4.52; vesijako;NaN;NaN;NaN
2006-04-03;6805000;3395000;0.0;1.9;-2.3;4.5;4936;5.97; vesijako;NaN;NaN;NaN
2006-04-04;6805000;3395000;1.0;2.2;0.3;4.3;6037;6.28; vesijako;NaN;NaN;NaN
2006-04-05;6805000;3395000;0.3;1.2;-0.5;3.2;4871;6.05; vesijako;NaN;NaN;NaN
2006-04-06;6805000;3395000;0.1;2.5;-1.0;1.4;9202;5.59; vesijako;NaN;NaN;NaN
2006-04-07;6805000;3395000;-0.5;1.8;-3.8;0.9;8348;5.54; vesijako;NaN;NaN;NaN
2006-04-08;6805000;3395000;1.3;3.1;0.5;0.0;7409;6.17; vesijako;NaN;NaN;NaN
2006-04-09;6805000;3395000;3.4;7.5;-0.1;0.4;10228;6.0; vesijako;NaN;NaN;NaN
2006-04-10;6805000;3395000;1.4;4.9;0.4;0.7;6242;6.12; vesijako;NaN;NaN;NaN
2006-04-11;6805000;3395000;0.4;2.3;-0.4;2.7;6242;5.99; vesijako;NaN;NaN;NaN
2006-04-12;6805000;3395000;1.0;5.5;-0.9;0.0;11167;5.7; vesijako;NaN;NaN;NaN
2006-04-13;6805000;3395000;1.9;6.7;-2.8;0.0;14839;5.22; vesijako;NaN;NaN;NaN
2006-04-14;6805000;3395000;3.3;7.7;0.3;0.0;13576;5.48; vesijako;NaN;NaN;NaN
2006-04-15;6805000;3395000;2.5;9.1;-3.4;0.1;16135;5.14; vesijako;NaN;NaN;NaN
2006-04-16;6805000;3395000;2.9;9.4;-2.1;0.0;15736;5.78; vesijako;NaN;NaN;NaN
2006-04-17;6805000;3395000;2.5;8.3;-2.1;2.8;10292;6.21; vesijako;NaN;NaN;NaN
2006-04-18;6805000;3395000;2.3;6.4;-0.1;0.0;9590;6.5; vesijako;NaN;NaN;NaN
2006-04-19;6805000;3395000;2.5;7.9;0.6;4.8;9644;6.38; vesijako;NaN;NaN;NaN
2006-04-20;6805000;3395000;2.0;7.6;-2.4;8.7;11340;6.2; vesijako;NaN;NaN;NaN
2006-04-21;6805000;3395000;3.4;8.6;0.6;0.0;11286;5.95; vesijako;NaN;NaN;NaN
2006-04-22;6805000;3395000;3.3;9.1;-1.3;0.0;21082;4.7; vesijako;NaN;NaN;NaN
2006-04-23;6805000;3395000;3.4;11.3;-5.1;0.0;19408;4.39; vesijako;NaN;NaN;NaN
2006-04-24;6805000;3395000;4.5;13.6;-4.3;0.0;21686;4.39; vesijako;NaN;NaN;NaN
2006-04-25;6805000;3395000;6.4;14.8;-2.4;0.0;18824;4.86; vesijako;NaN;NaN;NaN
2006-04-26;6805000;3395000;8.3;15.9;0.5;0.0;20995;4.98; vesijako;NaN;NaN;NaN
2006-04-27;6805000;3395000;8.9;16.5;0.7;0.0;20725;5.11; vesijako;NaN;NaN;NaN
2006-04-28;6805000;3395000;8.7;16.0;0.8;0.0;19829;5.67; vesijako;NaN;NaN;NaN
2006-04-29;6805000;3395000;7.9;14.0;3.5;0.0;20833;3.94; vesijako;NaN;NaN;NaN
2006-04-30;6805000;3395000;6.8;13.5;-0.3;0.0;23533;3.35; vesijako;NaN;NaN;NaN
2006-05-01;6805000;3395000;7.3;15.2;-1.8;0.0;23479;3.85; vesijako;NaN;NaN;NaN
2006-05-02;6805000;3395000;10.0;17.1;0.4;0.0;17658;5.74; vesijako;NaN;NaN;NaN
2006-05-03;6805000;3395000;11.2;17.1;6.3;0.0;15779;7.61; vesijako;NaN;NaN;NaN
2006-05-04;6805000;3395000;11.9;19.9;2.3;0.0;22064;7.99; vesijako;NaN;NaN;NaN
2006-05-05;6805000;3395000;12.5;22.1;1.0;0.0;22194;7.64; vesijako;NaN;NaN;NaN
2006-05-06;6805000;3395000;13.9;22.8;2.2;0.0;22939;7.53; vesijako;NaN;NaN;NaN
2006-05-07;6805000;3395000;14.8;24.2;2.7;0.0;23101;8.57; vesijako;NaN;NaN;NaN
2006-05-08;6805000;3395000;14.5;23.3;3.2;0.0;23058;8.42; vesijako;NaN;NaN;NaN
2006-05-09;6805000;3395000;13.0;20.0;4.9;0.0;24970;7.32; vesijako;NaN;NaN;NaN
2006-05-10;6805000;3395000;9.6;15.8;2.3;0.0;25218;6.48; vesijako;NaN;NaN;NaN
2006-05-11;6805000;3395000;9.2;17.8;-1.1;0.0;24786;6.69; vesijako;NaN;NaN;NaN
2006-05-12;6805000;3395000;10.9;19.2;0.1;0.0;19591;6.85; vesijako;NaN;NaN;NaN
2006-05-13;6805000;3395000;10.6;17.9;4.3;0.1;16178;7.52; vesijako;NaN;NaN;NaN
2006-05-14;6805000;3395000;7.8;14.4;1.9;0.2;26050;5.79; vesijako;NaN;NaN;NaN
2006-05-15;6805000;3395000;5.1;10.7;1.1;0.4;18382;5.9; vesijako;NaN;NaN;NaN
2006-05-16;6805000;3395000;3.3;8.9;-1.2;0.0;21028;4.36; vesijako;NaN;NaN;NaN
2006-05-17;6805000;3395000;4.4;11.9;-6.0;0.1;26525;3.45; vesijako;NaN;NaN;NaN
2006-05-18;6805000;3395000;7.3;15.1;-2.4;0.0;22594;5.01; vesijako;NaN;NaN;NaN
2006-05-19;6805000;3395000;8.9;13.1;3.2;0.2;15206;7.58; vesijako;NaN;NaN;NaN
2006-05-20;6805000;3395000;7.9;10.1;6.6;4.5;3467;9.79; vesijako;NaN;NaN;NaN
2006-05-21;6805000;3395000;10.8;16.5;8.3;0.0;14720;10.81; vesijako;NaN;NaN;NaN
2006-05-22;6805000;3395000;13.0;20.5;3.4;3.3;17053;9.55; vesijako;NaN;NaN;NaN
2006-05-23;6805000;3395000;10.9;16.6;7.8;6.1;4709;12.02; vesijako;NaN;NaN;NaN
2006-05-24;6805000;3395000;8.5;12.4;7.0;4.5;3974;10.28; vesijako;NaN;NaN;NaN
2006-05-25;6805000;3395000;9.3;14.2;5.6;9.1;17129;8.75; vesijako;NaN;NaN;NaN
2006-05-26;6805000;3395000;6.3;8.2;5.2;7.4;6480;8.89; vesijako;NaN;NaN;NaN
2006-05-27;6805000;3395000;7.8;12.7;5.4;0.0;16600;8.97; vesijako;NaN;NaN;NaN
2006-05-28;6805000;3395000;8.4;14.4;2.0;0.2;18554;8.27; vesijako;NaN;NaN;NaN
2006-05-29;6805000;3395000;7.8;14.2;0.9;0.5;17626;8.11; vesijako;NaN;NaN;NaN
2006-05-30;6805000;3395000;8.4;15.6;0.8;2.0;18641;8.74; vesijako;NaN;NaN;NaN
2006-05-31;6805000;3395000;9.7;8.8;2.1;1.9;23090;9.4; vesijako;NaN;NaN;NaN
2006-06-01;6805000;3395000;10.7;15.5;5.7;0.1;18425;9.66; vesijako;NaN;NaN;NaN
2006-06-02;6805000;3395000;13.0;19.4;7.2;0.1;24538;7.82; vesijako;NaN;NaN;NaN
2006-06-03;6805000;3395000;10.0;16.4;8.5;5.0;5951;11.15; vesijako;NaN;NaN;NaN
2006-06-04;6805000;3395000;11.5;16.5;8.6;0.2;21816;9.21; vesijako;NaN;NaN;NaN
2006-06-05;6805000;3395000;10.0;15.9;1.4;0.0;19645;7.88; vesijako;NaN;NaN;NaN
2006-06-06;6805000;3395000;8.3;12.7;5.7;0.0;10800;7.13; vesijako;NaN;NaN;NaN
2006-06-07;6805000;3395000;8.5;11.4;4.3;0.0;13522;6.63; vesijako;NaN;NaN;NaN
2006-06-08;6805000;3395000;10.9;17.6;5.3;0.0;24527;8.08; vesijako;NaN;NaN;NaN
2006-06-09;6805000;3395000;12.4;17.4;4.9;0.0;18392;9.83; vesijako;NaN;NaN;NaN
2006-06-10;6805000;3395000;13.7;18.7;8.3;0.0;29516;8.05; vesijako;NaN;NaN;NaN
2006-06-11;6805000;3395000;13.2;21.0;3.4;0.0;21654;8.63; vesijako;NaN;NaN;NaN
2006-06-12;6805000;3395000;17.9;26.5;6.5;0.0;29041;11.07; vesijako;NaN;NaN;NaN
2006-06-13;6805000;3395000;20.4;28.4;9.9;0.0;28858;13.78; vesijako;NaN;NaN;NaN
2006-06-14;6805000;3395000;19.5;27.4;13.7;2.4;25186;13.47; vesijako;NaN;NaN;NaN
2006-06-15;6805000;3395000;12.8;18.6;6.9;0.0;28674;9.23; vesijako;NaN;NaN;NaN
2006-06-16;6805000;3395000;15.1;22.3;5.5;0.0;24235;9.47; vesijako;NaN;NaN;NaN
2006-06-17;6805000;3395000;17.9;26.1;8.4;0.0;28955;11.8; vesijako;NaN;NaN;NaN
2006-06-18;6805000;3395000;19.5;26.3;10.3;0.0;28015;11.7; vesijako;NaN;NaN;NaN
2006-06-19;6805000;3395000;20.6;28.4;10.4;0.0;25736;13.58; vesijako;NaN;NaN;NaN
2006-06-20;6805000;3395000;21.3;28.4;13.2;0.2;25628;15.17; vesijako;NaN;NaN;NaN
2006-06-21;6805000;3395000;21.5;26.9;16.3;1.3;24743;15.39; vesijako;NaN;NaN;NaN
2006-06-22;6805000;3395000;19.0;24.8;15.7;2.9;22421;17.33; vesijako;NaN;NaN;NaN
2006-06-23;6805000;3395000;17.3;21.3;16.0;0.1;23134;15.02; vesijako;NaN;NaN;NaN
2006-06-24;6805000;3395000;16.2;22.9;9.2;0.0;25056;12.04; vesijako;NaN;NaN;NaN
2006-06-25;6805000;3395000;15.7;22.2;7.6;0.2;34981;10.91; vesijako;NaN;NaN;NaN
2006-06-26;6805000;3395000;15.2;21.4;8.3;0.0;17842;12.56; vesijako;NaN;NaN;NaN
2006-06-27;6805000;3395000;13.2;18.3;8.0;13.5;5864;14.26; vesijako;NaN;NaN;NaN
2006-06-28;6805000;3395000;15.1;17.7;14.2;3.9;11113;15.97; vesijako;NaN;NaN;NaN
2006-06-29;6805000;3395000;15.0;21.3;11.6;2.1;18500;14.57; vesijako;NaN;NaN;NaN
2006-06-30;6805000;3395000;16.4;23.0;8.2;0.0;25510;12.1; vesijako;NaN;NaN;NaN
2006-07-01;6805000;3395000;16.6;22.3;8.7;0.1;27778;10.39; vesijako;NaN;NaN;NaN
2006-07-02;6805000;3395000;18.9;26.3;9.5;0.0;22302;12.76; vesijako;NaN;NaN;NaN
2006-07-03;6805000;3395000;20.2;27.9;10.8;0.0;31482;12.33; vesijako;NaN;NaN;NaN
2006-07-04;6805000;3395000;19.8;27.4;11.6;0.0;28760;14.11; vesijako;NaN;NaN;NaN
2006-07-05;6805000;3395000;17.2;23.3;10.7;0.0;29538;9.6; vesijako;NaN;NaN;NaN
2006-07-06;6805000;3395000;19.5;27.8;9.4;0.3;20401;12.23; vesijako;NaN;NaN;NaN
2006-07-07;6805000;3395000;22.5;30.7;12.3;0.2;23177;14.63; vesijako;NaN;NaN;NaN
2006-07-08;6805000;3395000;23.5;30.7;14.2;0.0;24948;14.91; vesijako;NaN;NaN;NaN
2006-07-09;6805000;3395000;22.6;29.0;17.0;0.3;26028;15.72; vesijako;NaN;NaN;NaN
2006-07-10;6805000;3395000;19.7;26.5;13.4;4.2;20596;17.95; vesijako;NaN;NaN;NaN
2006-07-11;6805000;3395000;20.2;26.2;14.8;0.3;28231;16.44; vesijako;NaN;NaN;NaN
2006-07-12;6805000;3395000;18.3;22.5;14.7;1.4;23738;15.19; vesijako;NaN;NaN;NaN
2006-07-13;6805000;3395000;17.5;25.1;7.8;0.1;23965;12.65; vesijako;NaN;NaN;NaN
2006-07-14;6805000;3395000;17.3;22.7;12.6;0.1;20293;12.28; vesijako;NaN;NaN;NaN
2006-07-15;6805000;3395000;14.7;20.0;8.9;0.0;23576;9.03; vesijako;NaN;NaN;NaN
2006-07-16;6805000;3395000;15.3;22.5;6.4;0.0;26870;8.77; vesijako;NaN;NaN;NaN
2006-07-17;6805000;3395000;17.7;26.3;6.6;0.8;25985;10.82; vesijako;NaN;NaN;NaN
2006-07-18;6805000;3395000;16.4;22.0;14.6;0.2;24008;11.02; vesijako;NaN;NaN;NaN
2006-07-19;6805000;3395000;13.5;18.6;8.6;0.0;19202;8.86; vesijako;NaN;NaN;NaN
2006-07-20;6805000;3395000;13.9;20.7;6.6;0.1;19040;8.91; vesijako;NaN;NaN;NaN
2006-07-21;6805000;3395000;12.8;10.4;3.7;6.2;17258;11.34; vesijako;NaN;NaN;NaN
2006-07-22;6805000;3395000;14.3;18.9;10.8;3.9;10508;14.14; vesijako;NaN;NaN;NaN
2006-07-23;6805000;3395000;17.0;25.4;7.6;0.0;20855;12.43; vesijako;NaN;NaN;NaN
2006-07-24;6805000;3395000;16.5;25.0;9.6;5.3;17874;15.89; vesijako;NaN;NaN;NaN
2006-07-25;6805000;3395000;18.6;25.9;11.6;0.0;24203;13.53; vesijako;NaN;NaN;NaN
2006-07-26;6805000;3395000;16.9;22.2;10.8;0.0;23425;10.64; vesijako;NaN;NaN;NaN
2006-07-27;6805000;3395000;14.2;20.6;7.4;0.0;23879;9.58; vesijako;NaN;NaN;NaN
2006-07-28;6805000;3395000;15.1;22.4;5.6;0.0;24181;10.25; vesijako;NaN;NaN;NaN
2006-07-29;6805000;3395000;17.0;24.1;8.0;0.0;21686;11.18; vesijako;NaN;NaN;NaN
2006-07-30;6805000;3395000;13.9;19.3;8.7;0.0;21136;10.57; vesijako;NaN;NaN;NaN
2006-07-31;6805000;3395000;14.2;22.4;6.0;0.1;22032;10.1; vesijako;NaN;NaN;NaN
2006-08-01;6805000;3395000;15.8;23.6;7.0;0.0;24970;10.49; vesijako;NaN;NaN;NaN
2006-08-02;6805000;3395000;16.4;24.2;6.0;0.0;23101;10.8; vesijako;NaN;NaN;NaN
2006-08-03;6805000;3395000;17.0;24.5;9.0;0.0;19613;11.66; vesijako;NaN;NaN;NaN
2006-08-04;6805000;3395000;17.2;24.8;8.6;0.0;18608;12.03; vesijako;NaN;NaN;NaN
2006-08-05;6805000;3395000;18.4;27.7;7.3;0.0;21049;12.41; vesijako;NaN;NaN;NaN
2006-08-06;6805000;3395000;19.0;28.6;9.9;0.0;21416;12.54; vesijako;NaN;NaN;NaN
2006-08-07;6805000;3395000;19.3;27.6;9.7;0.0;22410;11.9; vesijako;NaN;NaN;NaN
2006-08-08;6805000;3395000;18.4;24.1;11.7;0.1;16351;13.19; vesijako;NaN;NaN;NaN
2006-08-09;6805000;3395000;19.2;26.0;15.4;0.0;11480;14.84; vesijako;NaN;NaN;NaN
2006-08-10;6805000;3395000;17.4;25.0;8.7;0.0;17474;13.48; vesijako;NaN;NaN;NaN
2006-08-11;6805000;3395000;17.7;25.5;9.7;0.0;20822;11.13; vesijako;NaN;NaN;NaN
2006-08-12;6805000;3395000;17.6;26.3;7.3;0.0;20153;10.32; vesijako;NaN;NaN;NaN
2006-08-13;6805000;3395000;18.1;24.5;9.9;0.0;15995;12.14; vesijako;NaN;NaN;NaN
2006-08-14;6805000;3395000;18.6;23.5;13.9;0.0;13705;15.9; vesijako;NaN;NaN;NaN
2006-08-15;6805000;3395000;18.2;21.5;13.6;3.8;9569;17.91; vesijako;NaN;NaN;NaN
2006-08-16;6805000;3395000;16.5;23.4;10.8;3.9;15930;15.14; vesijako;NaN;NaN;NaN
2006-08-17;6805000;3395000;16.4;20.5;12.1;4.3;10584;16.12; vesijako;NaN;NaN;NaN
2006-08-18;6805000;3395000;16.8;22.4;13.8;2.2;11966;15.93; vesijako;NaN;NaN;NaN
2006-08-19;6805000;3395000;16.6;24.1;8.8;0.2;16492;14.08; vesijako;NaN;NaN;NaN
2006-08-20;6805000;3395000;17.4;25.6;9.7;1.2;20876;14.62; vesijako;NaN;NaN;NaN
2006-08-21;6805000;3395000;17.0;22.4;12.6;2.1;11232;16.46; vesijako;NaN;NaN;NaN
2006-08-22;6805000;3395000;17.7;23.8;13.2;0.0;15898;14.48; vesijako;NaN;NaN;NaN
2006-08-23;6805000;3395000;18.0;24.9;12.7;0.0;16632;13.97; vesijako;NaN;NaN;NaN
2006-08-24;6805000;3395000;17.3;23.4;11.8;0.0;14148;14.43; vesijako;NaN;NaN;NaN
2006-08-25;6805000;3395000;17.1;22.7;13.2;0.0;10562;15.54; vesijako;NaN;NaN;NaN
2006-08-26;6805000;3395000;15.9;25.1;8.9;0.8;12172;13.91; vesijako;NaN;NaN;NaN
2006-08-27;6805000;3395000;15.4;23.8;8.2;10.0;10606;14.15; vesijako;NaN;NaN;NaN
2006-08-28;6805000;3395000;15.6;20.3;13.1;33.1;5875;16.27; vesijako;NaN;NaN;NaN
2006-08-29;6805000;3395000;15.0;19.2;13.1;0.6;9526;15.31; vesijako;NaN;NaN;NaN
2006-08-30;6805000;3395000;13.9;20.1;6.2;0.0;23036;12.78; vesijako;NaN;NaN;NaN
2006-08-31;6805000;3395000;16.2;20.3;14.0;0.1;10552;14.15; vesijako;NaN;NaN;NaN
2006-09-01;6805000;3395000;14.6;19.2;12.2;0.0;11853;13.76; vesijako;NaN;NaN;NaN
2006-09-02;6805000;3395000;15.2;21.2;9.5;0.0;12854;13.85; vesijako;NaN;NaN;NaN
2006-09-03;6805000;3395000;16.5;20.4;13.2;3.6;11839;15.72; vesijako;NaN;NaN;NaN
2006-09-04;6805000;3395000;15.3;17.1;14.4;26.9;9686;16.19; vesijako;NaN;NaN;NaN
