x,y,date,temp_avg,temp_min,temp_max,prec,wind_speed_avg,wind_speed_max,wind_dir_avg,rel_humid_avg,rel_humid_max,rel_humid_min,global_rad,vapour_press,snow_depth,pot_evap,temp_sum5,site
3378500,6768500,2016-07-03,16.7,14.9,22.5,5.6,3.2,5.6,282,90,97,75,15174,16.7,0,,0, paroni
3378500,6768500,2016-07-04,12.5,11.1,16,1.2,2.8,4.5,349,90,98,82,13666,12.9,0,,0, paroni
3378500,6768500,2016-07-05,13.4,10.6,16,2.2,5.3,6.6,286,86,97,72,8712,13,0,,0, paroni
3378500,6768500,2016-07-06,13.9,11.9,17.4,0.6,4.6,6,290,78,91,63,16675,12.3,0,,0, paroni
3378500,6768500,2016-07-07,12.4,11.6,13.9,4.8,4.4,4.8,301,94,99,82,4608,13.4,0,,0, paroni
3378500,6768500,2016-07-08,13.1,11.7,15.4,1.2,3.7,4.2,287,90,97,79,6718,13.5,0,,0, paroni
3378500,6768500,2016-07-09,15.8,10.9,20.8,0,3.1,4.3,271,71,96,49,21848,12.4,0,,0, paroni
3378500,6768500,2016-07-10,15.4,8,22.2,1.7,2.4,3.6,224,82,100,53,19886,13.8,0,,0, paroni
3378500,6768500,2016-07-11,15.9,9.4,20.8,3.3,2.5,3.8,179,82,99,64,19825,14.7,0,,0, paroni
3378500,6768500,2016-07-12,17.6,14.6,20.8,1.1,2.9,4.3,217,83,98,65,17838,16.4,0,,0, paroni
3378500,6768500,2016-07-13,17.7,14.5,21.9,0.1,2.7,3.8,225,79,94,64,14076,15.7,0,,0, paroni
3378500,6768500,2016-07-14,17.4,12.4,22.8,0,2.3,3.3,218,74,98,51,20675,14.2,0,,0, paroni
3378500,6768500,2016-07-15,14.2,9.9,19.4,15.2,2.7,3.6,55,95,100,78,8849,15.5,0,,0, paroni
3378500,6768500,2016-07-16,17.2,13.7,22.6,0.9,4.1,5.2,250,79,99,57,19591,15.3,0,,0, paroni
3378500,6768500,2016-07-17,16,14.4,19.8,0.6,3.6,4.7,195,83,94,59,13579,14.9,0,,0, paroni
3378500,6768500,2016-07-18,15.9,10.5,21.7,0,2.5,3.6,264,76,100,51,19170,13.1,0,,0, paroni
3378500,6768500,2016-07-19,15.9,9.4,21.4,0,3.7,4.5,337,68,98,42,22129,11.6,0,,0, paroni
3378500,6768500,2016-07-20,16.8,8.6,22.1,0,4,5.1,359,62,86,43,32177,11.7,0,,0, paroni
3378500,6768500,2016-07-21,17.1,14.7,19.7,0,3.3,4.1,34,77,88,70,10706,15,0,,0, paroni
3378500,6768500,2016-07-22,16.7,15.4,17.7,0.2,2.3,2.8,26,89,93,85,10490,16.7,0,,0, paroni
3378500,6768500,2016-07-23,18.3,16.2,20.4,0.1,1.7,2.7,343,91,97,83,11383,19.1,0,,0, paroni
3378500,6768500,2016-07-24,20.4,16.3,24.5,0.2,1.5,2.3,286,83,98,64,14558,19.5,0,,0, paroni
3378500,6768500,2016-07-25,20.4,14.5,26.5,0,1.5,2.5,272,80,99,55,18500,18.8,0,,0, paroni
3378500,6768500,2016-07-26,21.2,14,27.4,0.3,1.9,2.6,171,74,100,49,20606,18.1,0,,0, paroni
3378500,6768500,2016-07-27,19.8,14.7,25.9,0,2.3,3.3,234,71,97,45,23278,16,0,,0, paroni
3378500,6768500,2016-07-28,17.1,10.3,22.6,3.7,1.8,2.3,175,79,98,55,21895,15.1,0,,0, paroni
3378500,6768500,2016-07-29,19,14.6,24.2,0,1.7,2.3,297,78,98,56,29048,16.4,0,,0, paroni
3378500,6768500,2016-07-30,18.2,12.1,24.4,2.3,1.8,2.7,214,82,98,60,20005,17.1,0,,0, paroni
3378500,6768500,2016-07-31,16.7,13.7,20.8,3.1,2.2,3,210,91,100,80,14868,17.1,0,,0, paroni
3378500,6768500,2016-08-01,15.6,11.3,20.8,0.9,2.6,4.5,195,86,99,63,13892,15.1,0,,0, paroni
3378500,6768500,2016-08-02,15.8,11.7,20.2,0.7,2.8,3.8,200,81,99,59,16196,13.9,0,,0, paroni
3378500,6768500,2016-08-03,15.3,9.5,21,0.7,2.7,3.6,191,77,100,53,17158,13,0,,0, paroni
3378500,6768500,2016-08-04,14.4,9.5,18.4,4.3,3.7,5.8,163,92,97,82,9108,15.6,0,,0, paroni
3378500,6768500,2016-08-05,18.6,13.7,22.9,1.3,2.3,2.9,206,82,97,61,14306,17.2,0,,0, paroni
3378500,6768500,2016-08-06,17.6,14.1,22.5,1,2,3.3,194,86,98,64,19159,17,0,,0, paroni
3378500,6768500,2016-08-07,16.9,12.8,22.1,0.4,1.7,2.8,217,85,100,57,16502,15.9,0,,0, paroni
3378500,6768500,2016-08-08,17.1,11.6,21.9,1.7,3.7,5,205,82,100,63,17183,15.7,0,,0, paroni
3378500,6768500,2016-08-09,15.8,14.4,18.7,0.1,4.6,6.1,210,71,95,51,14119,12.4,0,,0, paroni
3378500,6768500,2016-08-10,14.5,10.6,18.4,0.8,3.6,4.9,195,72,91,50,15376,11.6,0,,0, paroni
3378500,6768500,2016-08-11,13.2,11.2,17.6,1,3.5,5.4,194,82,98,61,15952,12.1,0,,0, paroni
3378500,6768500,2016-08-12,10.5,5.7,16.3,0.6,3.1,4.7,218,79,97,58,16664,10.1,0,,0, paroni
3378500,6768500,2016-08-13,13.6,8.8,16.7,2.2,3.8,5.8,184,94,99,89,4216,14.9,0,,0, paroni
3378500,6768500,2016-08-14,14.6,12.2,19,6.6,2,3.4,183,93,98,75,12110,15.2,0,,0, paroni
3378500,6768500,2016-08-15,12.8,10.4,16.6,0.8,2.4,4.7,285,88,98,73,18792,13.1,0,,0, paroni
3378500,6768500,2016-08-16,13.3,12.2,14.9,7.3,5.7,6.5,343,97,98,94,4014,14.8,0,,0, paroni
3378500,6768500,2016-08-17,14.7,11.9,18.9,1.2,4.3,5.3,50,85,99,63,13410,14,0,,0, paroni
3378500,6768500,2016-08-18,15.4,12.7,19.2,6.4,3.8,5.3,79,86,98,67,8510,14.8,0,,0, paroni
3378500,6768500,2016-08-19,16.8,13.6,21.2,3.7,4.1,6.7,133,82,99,52,14461,15.3,0,,0, paroni
3378500,6768500,2016-08-20,16.6,12.5,22.1,0.5,2.3,3.1,197,84,99,57,14789,15.3,0,,0, paroni
3378500,6768500,2016-08-21,16.9,8.8,23.3,0,2.6,3.7,136,81,100,63,15786,15.7,0,,0, paroni
3378500,6768500,2016-08-22,17,15.6,19.8,8.4,2.8,3.7,181,92,99,82,7909,17.7,0,,0, paroni
3378500,6768500,2016-08-23,15.1,13,20.5,2.3,2.6,3.3,242,89,100,68,19289,15.1,0,,0, paroni
3378500,6768500,2016-08-24,14.2,10.8,20.1,0.1,2.3,3.7,294,89,100,66,12121,14.4,0,,0, paroni
3378500,6768500,2016-08-25,14.4,9.5,19.4,0.6,2.7,3.6,216,93,99,78,10170,15.5,0,,0, paroni
3378500,6768500,2016-08-26,15.7,12.7,19.2,1.7,2.3,4,148,89,100,59,16927,15.8,0,,0, paroni
3378500,6768500,2016-08-27,16.3,14.4,19.8,0.4,5.5,8.2,253,70,96,50,16301,12.7,0,,0, paroni
3378500,6768500,2016-08-28,11.9,6.8,16.7,0,2.4,3.5,323,79,95,57,18929,10.8,0,,0, paroni
3378500,6768500,2016-08-29,11.3,9,14,8,3.4,4.5,81,94,98,85,4702,12.6,0,,0, paroni
3378500,6768500,2016-08-30,12.4,10.1,16.8,0,3.1,3.7,322,84,99,61,9536,11.8,0,,0, paroni
3378500,6768500,2016-08-31,13.7,5.7,19.9,0,2.3,3,237,80,99,50,19148,12.2,0,,0, paroni
3378500,6768500,2016-09-01,16.5,12.2,21.4,0.1,3,5.7,216,82,98,53,8510,14.9,0,,0, paroni
3378500,6768500,2016-09-02,14.6,11.7,19.7,0,2.4,3.7,241,81,98,56,14000,13,0,,0, paroni
3378500,6768500,2016-09-03,11.6,4.3,16.8,13,1.6,2.9,140,84,100,59,11383,11.4,0,,0, paroni
3378500,6768500,2016-09-04,13.2,11,17.8,0.2,1.5,2.3,226,92,100,70,13046,13.8,0,,0, paroni
3378500,6768500,2016-09-05,12.8,9.5,18.3,0,1.9,3.3,338,83,100,59,13367,11.9,0,,0, paroni
3378500,6768500,2016-09-06,11.2,2.3,17.1,0,2,3.3,232,79,100,56,22219,10.6,0,,0, paroni
3378500,6768500,2016-09-07,16.3,13.2,20.8,0,3.2,4.9,266,70,87,46,8766,12.7,0,,0, paroni
3378500,6768500,2016-09-08,12.3,9.7,17.8,0,2.3,4.1,299,78,99,56,14656,10.8,0,,0, paroni
3378500,6768500,2016-09-09,11.4,3.4,18.6,0.3,0.9,1.5,212,81,100,51,18191,10.9,0,,0, paroni
3378500,6768500,2016-09-10,13.9,10.1,19,0.5,1.2,1.9,214,93,99,79,4090,14.9,0,,0, paroni
3378500,6768500,2016-09-11,16.4,10.3,22.1,0.3,2.2,3.8,212,84,99,62,15959,15.4,0,,0, paroni
3378500,6768500,2016-09-12,13.9,10.3,18,0.1,2.8,4.9,288,72,93,50,15412,11.1,0,,0, paroni
3378500,6768500,2016-09-13,11.5,4.5,18.1,0,1.6,2.7,321,78,100,47,13774,10,0,,0, paroni
3378500,6768500,2016-09-14,9.9,3.2,16.9,0,1,1.5,51,82,99,51,13586,9.5,0,,0, paroni
3378500,6768500,2016-09-15,10.5,4.7,15.4,0.1,1.6,2.6,293,92,100,81,9756,11.9,0,,0, paroni
3378500,6768500,2016-09-16,9.6,6.1,13.8,0,1.7,2.5,12,81,96,64,16787,9.6,0,,0, paroni
3378500,6768500,2016-09-17,8.9,6,12.1,0,1.1,1.7,1,84,96,65,5681,9.4,0,,0, paroni
3378500,6768500,2016-09-18,8.2,2.7,13.7,0,1.4,2.5,317,85,99,61,16384,8.9,0,,0, paroni
3378500,6768500,2016-09-19,7.7,2.5,14.2,0,1,1.5,334,90,99,66,5656,9.4,0,,0, paroni
3378500,6768500,2016-09-20,7.3,2.7,14.5,0,1.2,1.8,32,87,100,63,10019,8.9,0,,0, paroni
3378500,6768500,2016-09-21,6.8,1.1,14.4,0,1.1,1.7,18,89,100,66,9860,8.9,0,,0, paroni
3378500,6768500,2016-09-22,8.1,3.1,11.6,0,1.4,2,34,86,99,69,5738,9.2,0,,0, paroni
3378500,6768500,2016-09-23,6.8,3.2,8.9,0,1.8,2.4,337,85,100,71,5090,8.4,0,,0, paroni
3378500,6768500,2016-09-24,8,6.3,10,0.1,1.9,2.9,292,86,93,78,4543,9.2,0,,0, paroni
3378500,6768500,2016-09-25,11.5,7.4,14.9,0,2.3,3.6,203,86,97,77,3629,11.8,0,,0, paroni
3378500,6768500,2016-09-26,12.3,9,17.3,0,1.3,2.5,205,90,100,65,6588,12.5,0,,0, paroni
3378500,6768500,2016-09-27,11.3,7.9,16.2,0,1.4,2.4,194,92,100,77,4086,12.3,0,,0, paroni
3378500,6768500,2016-09-28,10.9,8.9,12.4,7.5,3.1,4.7,168,95,100,84,2959,12.4,0,,0, paroni
3378500,6768500,2016-09-29,11.8,9.3,13.8,7.3,3.2,5.4,205,94,100,86,6426,13.1,0,,0, paroni
3378500,6768500,2016-09-30,10.7,8.4,14.5,0.6,4.4,5.4,231,79,91,64,3233,10.1,0,,0, paroni
3378500,6768500,2016-10-01,9,6.1,13.3,0.1,3.5,4.9,239,80,96,60,6991,8.9,0,,0, paroni
3378500,6768500,2016-10-02,6.1,0.1,13.8,0,0.9,1.1,308,85,100,47,9367,7.6,0,,0, paroni
3378500,6768500,2016-10-03,4.8,-1.2,11,0,1.8,2.3,333,85,100,57,8456,7.2,0,,0, paroni
3378500,6768500,2016-10-04,4.3,1.1,7.3,0,2.6,3.1,1,80,89,70,4414,6.5,0,,0, paroni
3378500,6768500,2016-10-05,4.2,0.5,8.9,0,2.7,3.5,28,79,93,57,8662,6.5,0,,0, paroni
3378500,6768500,2016-10-06,3.4,-1.1,9.8,0,2.1,2.4,26,87,100,54,7070,6.6,0,,0, paroni
3378500,6768500,2016-10-07,5.1,-0.2,10.1,0,3.1,4,33,81,99,66,7798,7.2,0,,0, paroni
3378500,6768500,2016-10-08,6.2,5.1,8.4,0,3.7,4,45,73,82,64,5101,6.9,0,,0, paroni
3378500,6768500,2016-10-09,4.6,3.6,6.3,0,2.4,3.3,47,85,99,77,2779,7.1,0,,0, paroni
3378500,6768500,2016-10-10,3.5,-0.2,8.5,0,2,3.1,61,85,100,67,4090,6.8,0,,0, paroni
3378500,6768500,2016-10-11,3.1,0.9,4.2,0,1.3,1.8,64,86,92,82,2837,6.6,0,,0, paroni
3378500,6768500,2016-10-12,1.7,0.8,3.2,0,1.4,1.9,301,90,96,85,3766,6.2,0,,0, paroni
3378500,6768500,2016-10-13,0.2,-1.6,1.7,0,1.5,1.8,359,96,98,93,3121,6,0,,0, paroni
3378500,6768500,2016-10-14,2.3,1.3,3,0.1,0.9,1.1,18,98,100,95,2045,7,0,,0, paroni
3378500,6768500,2016-10-15,3.2,1.4,4.8,0.1,1.2,1.4,94,96,98,94,2412,7.5,0,,0, paroni
3378500,6768500,2016-10-16,3.4,3.1,4.4,0.1,1.4,1.9,218,91,100,82,2207,7.2,0,,0, paroni
3378500,6768500,2016-10-17,3.9,2.5,5.1,0,1.4,1.6,187,78,85,73,1717,6.4,0,,0, paroni
3378500,6768500,2016-10-18,3.8,2.3,6.1,0,1.9,2.8,141,79,96,66,5760,6.3,0,,0, paroni
3378500,6768500,2016-10-19,1.5,-2.4,6.9,0,1.5,1.9,102,91,99,71,6307,6.2,0,,0, paroni
3378500,6768500,2016-10-20,2.1,-2.3,5.1,0,1.8,2.2,82,83,99,72,2898,6,0,,0, paroni
3378500,6768500,2016-10-21,1.7,1.3,3,0,2.3,2.9,93,75,81,71,1825,5.2,0,,0, paroni
3378500,6768500,2016-10-22,1,0.4,1.7,0,3.1,3.7,87,74,77,70,1717,4.8,0,,0, paroni
3378500,6768500,2016-10-23,3.4,1.6,4.7,0,3.3,3.9,100,75,81,70,2488,5.9,0,,0, paroni
3378500,6768500,2016-10-24,3.7,2.9,4.8,0,2.6,3.1,111,79,86,74,1818,6.3,0,,0, paroni
3378500,6768500,2016-10-25,0.5,-0.9,3.9,2,2.1,3.2,60,90,98,75,1066,5.7,0,,0, paroni
3378500,6768500,2016-10-26,-0.6,-2.6,0.5,0.1,1.6,2.2,315,90,98,79,1588,5.3,0,,0, paroni
3378500,6768500,2016-10-27,3.9,-2.1,7.2,7.3,2.6,3.5,188,97,100,88,436,8.2,0,,0, paroni
3378500,6768500,2016-10-28,7.1,5.8,8.8,5.2,2.8,4.7,235,97,99,93,518,9.8,0,,0, paroni
3378500,6768500,2016-10-29,3.2,2.3,5.6,1,3.6,4.5,315,87,93,81,1854,6.7,0,,0, paroni
3378500,6768500,2016-10-30,2.2,0.9,3.8,0.2,2.5,6.6,345,92,97,86,1084,6.6,0,,0, paroni
3378500,6768500,2016-10-31,0.7,-1.1,2.3,0.1,1.4,2.3,353,93,96,87,2401,5.9,0,,0, paroni
3378500,6768500,2016-11-01,0,-1,0.9,0.2,1.3,2.7,103,91,97,87,1537,5.6,0,0,0, paroni
3378500,6768500,2016-11-02,-1.3,-2.4,0.3,0.8,3.1,4.2,63,85,94,79,1868,4.7,0,0,0, paroni
3378500,6768500,2016-11-03,-2.8,-3.8,-1.8,0.2,1.9,2.5,24,85,94,74,1951,4.2,0,0,0, paroni
3378500,6768500,2016-11-04,-3.5,-5.4,-1.5,0.2,1.7,2.1,346,90,98,79,2207,4.3,0,0,0, paroni
3378500,6768500,2016-11-05,-5.5,-7.8,-3.4,0.3,1.2,1.7,22,90,96,78,1958,3.7,0,0,0, paroni
3378500,6768500,2016-11-06,-7.2,-10.5,-4.7,0.1,2.4,3.6,46,87,94,79,2419,3.1,0,0,0, paroni
3378500,6768500,2016-11-07,-7.1,-8.4,-6.4,0,3.6,4.4,45,83,88,79,950,3,2,0,0, paroni
3378500,6768500,2016-11-08,-6.9,-8.9,-5.8,2,3.6,4.1,46,82,92,76,1285,3,2,0,0, paroni
3378500,6768500,2016-11-09,-5.2,-6.2,-5,0.9,2.6,3.2,81,91,95,86,1872,3.8,4,0,0, paroni
3378500,6768500,2016-11-10,-5.1,-6.9,-3.4,1.8,2.1,2.7,30,92,96,85,1055,3.9,6,0,0, paroni
3378500,6768500,2016-11-11,-9.6,-13.1,-6.4,0,1.6,2.8,308,92,95,87,1814,2.7,7,0,0, paroni
3378500,6768500,2016-11-12,-4.5,-12.2,-1,0,1.1,2,288,94,96,90,1537,4.4,8,0,0, paroni
3378500,6768500,2016-11-13,-2.1,-3.3,-0.9,0,1.5,2.3,344,92,95,88,799,4.8,6,0,0, paroni
3378500,6768500,2016-11-14,-3.7,-5,-2.5,0,1.2,1.9,90,94,97,90,1390,4.4,7,0,0, paroni
3378500,6768500,2016-11-15,-1.6,-3.2,-0.7,2.6,2.7,4,149,94,99,87,1087,5.2,6,0,0, paroni
3378500,6768500,2016-11-16,0.3,-1.3,0.7,0.9,1.6,2.3,157,99,100,98,778,6.2,7,0,0, paroni
3378500,6768500,2016-11-17,2.2,0.3,3.3,2.3,3.1,3.9,171,98,100,96,385,7.1,3,0,0, paroni
3378500,6768500,2016-11-18,2.5,0.8,4,7.3,3.7,5.4,149,99,100,96,511,7.4,0,0,0, paroni
3378500,6768500,2016-11-19,4.6,3.4,6.1,2.8,4.2,5.4,198,89,97,83,1346,7.5,0,0,0, paroni
3378500,6768500,2016-11-20,2.8,0.8,4.2,6.5,1.9,2.9,171,98,99,95,569,7.3,0,0,0, paroni
3378500,6768500,2016-11-21,5.6,2.8,7.2,0.8,4.1,5.2,180,96,99,92,324,8.9,0,0,0, paroni
3378500,6768500,2016-11-22,3.9,2.3,6.7,1.3,3.5,4.2,185,99,100,98,601,8,0,0,0, paroni
3378500,6768500,2016-11-23,3.8,2.4,4.8,1.4,3.2,4.3,206,99,100,97,151,8,0,0,0, paroni
3378500,6768500,2016-11-24,2.7,0.6,5.6,1.9,3.6,5.4,265,95,99,87,277,7.1,0,0,0, paroni
3378500,6768500,2016-11-25,-1.5,-2.4,0.5,8.5,2.6,3.8,261,92,99,87,878,5.1,0,0,0, paroni
3378500,6768500,2016-11-26,1.7,-2.4,3.7,1.9,3.2,4.5,254,98,100,95,619,6.8,4,0,0, paroni
3378500,6768500,2016-11-27,-3,-5.8,1.8,1.9,3.9,4.8,351,86,96,77,605,4.1,0,0,0, paroni
3378500,6768500,2016-11-28,-4.5,-7.6,-2.9,0,2.5,4.4,329,89,96,81,1278,3.8,5,0,0, paroni
3378500,6768500,2016-11-29,-6.8,-11.5,-3.7,2.3,2,3.5,239,94,99,87,1541,3.7,3,0,0, paroni
3378500,6768500,2016-11-30,-0.7,-3.7,0.9,0.1,2.5,2.9,251,96,99,93,1037,5.6,4,0,0, paroni
3378500,6768500,2016-12-01,-4.4,-8.2,-1.6,0.1,1.8,2.9,253,93,98,87,1372,4.1,4,0,0, paroni
3378500,6768500,2016-12-02,-3.4,-9.7,-2.6,0.3,2.1,3.1,333,95,98,85,464,4.4,4,0,0, paroni
3378500,6768500,2016-12-03,-5.3,-8.7,-2.6,0.2,2.9,4.3,330,87,94,82,799,3.4,5,0,0, paroni
3378500,6768500,2016-12-04,-7.7,-14.6,-1.8,1,2.5,4.6,255,94,98,91,904,3.6,4,0,0, paroni
3378500,6768500,2016-12-05,0.8,-3.4,4.3,0.6,4.2,5.9,314,83,97,69,835,5.3,0,0,0, paroni
3378500,6768500,2016-12-06,-10.7,-14.7,-3.5,0.3,1.7,2.7,318,89,93,83,846,2.4,4,0,0, paroni
3378500,6768500,2016-12-07,-2,-15,0.1,3.1,3.4,4.8,238,93,99,85,418,5.2,3,0,0, paroni
3378500,6768500,2016-12-08,0.3,-0.3,0.6,0.3,1.1,2.5,305,100,100,99,169,6.2,4,0,0, paroni
3378500,6768500,2016-12-09,-0.3,-2.1,1.2,0,2.9,3.7,300,93,100,78,583,5.6,4,0,0, paroni
3378500,6768500,2016-12-10,-7.2,-9.8,-2,0,2.9,3.5,300,90,95,77,850,3.1,5,0,0, paroni
3378500,6768500,2016-12-11,-8.1,-12.4,-7.5,0,1.6,2.1,329,95,96,93,799,3.1,5,0,0, paroni
3378500,6768500,2016-12-12,-7.6,-13.5,-5.1,0,1.9,2.9,295,94,97,91,544,3.2,4,0,0, paroni
3378500,6768500,2016-12-13,-4.1,-8.5,-3.2,2.1,1.6,3.1,221,95,99,91,680,4.3,4,0,0, paroni
3378500,6768500,2016-12-14,-3,-4.2,-2.2,0,1.7,2.7,333,96,99,94,497,4.6,5,0,0, paroni
3378500,6768500,2016-12-15,-2,-4,-0.9,0,2.3,3.2,257,97,99,93,450,5.2,5,0,0, paroni
3378500,6768500,2016-12-16,-3,-5.9,-1.5,0,1.6,2.3,290,99,100,97,594,4.8,5,0,0, paroni
3378500,6768500,2016-12-17,-4.1,-7.6,-1.9,0,1.5,2.5,253,98,99,96,306,4.5,5,0,0, paroni
3378500,6768500,2016-12-18,-0.6,-2.2,-0.1,0.5,1.9,2.3,283,99,100,99,295,5.8,6,0,0, paroni
3378500,6768500,2016-12-19,0.6,-1,1.2,0.5,1.5,2.4,261,100,100,98,119,6.4,6,0,0, paroni
3378500,6768500,2016-12-20,1.3,-0.3,2.2,0.1,2.7,3.9,226,100,100,99,158,6.7,5,0,0, paroni
3378500,6768500,2016-12-21,1.7,0.9,2.6,0.1,4,5.8,219,95,100,87,353,6.6,0,0,0, paroni
3378500,6768500,2016-12-22,2.8,1.5,3.7,0.1,4.3,4.8,229,88,95,82,274,6.6,0,0,0, paroni
3378500,6768500,2016-12-23,2.3,0.8,3.1,0,3.7,5.3,239,90,96,81,342,6.3,0,0,0, paroni
3378500,6768500,2016-12-24,1.9,-1.5,3.6,2.7,4,5.3,201,96,99,93,86,6.7,0,0,0, paroni
3378500,6768500,2016-12-25,1.2,0.5,2.3,1,3.7,4.9,218,92,97,84,461,6.1,0,0,0, paroni
3378500,6768500,2016-12-26,1.9,-0.4,4.8,2.8,3.1,4.1,222,94,99,87,335,6.6,0,0,0, paroni
3378500,6768500,2016-12-27,-0.5,-1.8,0.1,0.1,3.3,4.8,309,91,99,78,605,5.4,0,0,0, paroni
3378500,6768500,2016-12-28,-1.4,-2.4,0.1,0.1,3,4.6,316,87,99,77,752,4.7,0,0,0, paroni
3378500,6768500,2016-12-29,0,-3.9,1.4,0,3.4,4.3,239,94,98,88,346,5.9,0,0,0, paroni
3378500,6768500,2016-12-30,2.5,1,4.3,0,3.5,5.3,236,95,100,90,277,7,0,0,0, paroni
3378500,6768500,2016-12-31,4.6,3,6,0.1,3.4,4.1,253,89,95,80,594,7.5,0,-0.1,0, paroni
3378500,6768500,2017-01-01,-1.4,-4.2,3.6,0.3,1.9,2.9,297,94,99,85,796,5,0,0,0, paroni
3378500,6768500,2017-01-02,-4.4,-5.8,-3.6,2.9,1.3,1.9,29,94,96,91,360,4,0,0,0, paroni
3378500,6768500,2017-01-03,-7.9,-10.5,-5.7,1.3,1.5,3.4,88,93,95,89,374,3.1,4,0,0, paroni
3378500,6768500,2017-01-04,-14.7,-18.9,-7.6,0,3.1,3.9,43,82,89,75,972,1.6,6,0,0, paroni
3378500,6768500,2017-01-05,-19.1,-20.8,-17.1,0,1.9,2.5,341,84,85,80,1040,1.1,6,0,0, paroni
3378500,6768500,2017-01-06,-21.4,-25.9,-18.4,1,1.6,4.4,157,85,92,81,1040,1.1,6,0,0, paroni
3378500,6768500,2017-01-07,-4.7,-18.8,-2.6,2.7,3.2,5,209,96,99,92,281,4.3,7,0,0, paroni
3378500,6768500,2017-01-08,-1.7,-2.4,-1.4,0.2,2.8,4.2,236,97,100,93,688,5.2,9,0,0, paroni
3378500,6768500,2017-01-09,-1.1,-2.3,-0.3,0.1,3.1,3.8,227,98,99,95,1037,5.6,9,0,0, paroni
3378500,6768500,2017-01-10,1.2,-0.5,2.4,0.3,4.4,6.2,226,93,99,85,396,6.2,8,0,0, paroni
3378500,6768500,2017-01-11,-1.8,-4.4,0.5,0.2,5,6.1,187,84,94,67,320,4.5,5,0,0, paroni
3378500,6768500,2017-01-12,-4.4,-5.7,-3.7,3.5,4.4,6,155,84,97,66,425,3.8,6,0,0, paroni
3378500,6768500,2017-01-13,-0.9,-3.9,0.5,1.9,2.6,3.5,178,98,99,95,382,5.7,9,0,0, paroni
3378500,6768500,2017-01-14,-0.9,-2.2,0.3,0.5,1.6,2.4,217,97,98,95,407,5.5,9,0,0, paroni
3378500,6768500,2017-01-15,-4.8,-7.6,-1.8,0.3,1.7,2.7,320,97,98,96,976,4.1,8,0,0, paroni
3378500,6768500,2017-01-16,-5.3,-8.6,-5,0.1,1.2,2,326,97,98,95,547,3.9,12,0,0, paroni
3378500,6768500,2017-01-17,-4.4,-6,-2.8,0.6,2.6,3.8,230,97,98,94,1152,4.4,11,0,0, paroni
3378500,6768500,2017-01-18,-0.5,-2.7,0.1,0.1,2.8,4.2,231,99,100,97,968,5.9,10,0,0, paroni
3378500,6768500,2017-01-19,0.8,0,2.7,0.1,3.4,5,260,91,100,66,1544,5.9,8,0,0, paroni
3378500,6768500,2017-01-20,-2.5,-5.9,2.2,0.3,2,3.1,263,91,99,66,1656,4.6,9,0,0, paroni
3378500,6768500,2017-01-21,-4.2,-7.5,-1.1,1.2,2.1,3.4,278,96,99,86,1703,4.3,8,0,0, paroni
3378500,6768500,2017-01-22,0.5,-7.2,1.8,0,1.8,2.8,246,98,99,94,2239,6.1,10,0,0, paroni
3378500,6768500,2017-01-23,-0.4,-1.6,0.8,0,2.5,3.1,252,97,100,94,850,5.7,11,0,0, paroni
3378500,6768500,2017-01-24,-4.4,-10.8,0.9,0,2.1,3.7,7,88,95,73,2232,3.8,11,0.1,0, paroni
3378500,6768500,2017-01-25,-7.4,-14.5,-4.1,0.1,3,5,180,92,98,89,3733,3.5,11,0,0, paroni
3378500,6768500,2017-01-26,1.5,-3.9,2.4,0.1,2.8,4.3,259,98,100,97,1102,6.7,10,0,0, paroni
3378500,6768500,2017-01-27,-1,-3.4,3.2,0.1,1.3,1.9,270,98,100,87,2088,5.6,7,0,0, paroni
3378500,6768500,2017-01-28,-0.5,-6.3,1.2,0.2,2.4,3.5,204,97,99,94,1314,5.8,7,0,0, paroni
3378500,6768500,2017-01-29,0.3,-0.5,0.9,0.2,3.7,4.8,201,96,99,92,745,5.9,9,0,0, paroni
3378500,6768500,2017-01-30,0.6,-0.7,1.1,0,3.6,4.5,223,96,99,93,850,6.1,7,0,0, paroni
3378500,6768500,2017-01-31,-1.2,-2.6,1.4,0,2.3,2.9,271,93,97,89,2671,5.2,7,0.1,0, paroni
3378500,6768500,2017-02-01,-1.6,-2.7,-1.1,0.5,1.6,2.7,225,89,92,84,839,4.8,7,0,0, paroni
3378500,6768500,2017-02-02,-1.9,-2.6,-0.4,0.9,2.7,4.1,192,96,99,93,662,5.1,7,0,0, paroni
3378500,6768500,2017-02-03,-1.5,-3,-1.4,0.2,1.6,2.3,181,98,99,97,943,5.3,7,0,0, paroni
3378500,6768500,2017-02-04,-0.6,-1.5,0.1,1.9,1,1.4,188,99,99,98,547,5.8,6,0,0, paroni
3378500,6768500,2017-02-05,-4,-5.6,-0.1,0.3,2.5,3.6,70,94,100,87,1613,4.3,12,0,0, paroni
3378500,6768500,2017-02-06,-9.7,-13.4,-5.4,0,2,2.8,71,84,91,71,3193,2.5,11,0,0, paroni
3378500,6768500,2017-02-07,-17.2,-21,-10.8,0,1.2,2.2,43,83,88,68,3809,1.4,10,0,0, paroni
3378500,6768500,2017-02-08,-13.7,-19.1,-7.6,0,1.1,1.8,327,77,89,52,3697,1.7,11,0,0, paroni
3378500,6768500,2017-02-09,-15.2,-19.1,-9.6,0,1.1,1.8,30,85,90,72,3672,1.6,11,0,0, paroni
