date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2006-03-24;6785000;3405000;-8.9;-0.5;-18.6;0.1;10066;2.43; ranskalankorpi;NaN;NaN;NaN
2006-03-25;6785000;3405000;-7.1;1.1;-17.5;1.4;11783;3.23; ranskalankorpi;NaN;NaN;NaN
2006-03-26;6785000;3405000;-5.8;0.3;-11.1;0.0;13511;2.9; ranskalankorpi;NaN;NaN;NaN
2006-03-27;6785000;3405000;-6.0;1.7;-16.9;0.3;11804;2.61; ranskalankorpi;NaN;NaN;NaN
2006-03-28;6785000;3405000;-2.4;-2.2;-3.3;3.2;4903;4.38; ranskalankorpi;NaN;NaN;NaN
2006-03-29;6785000;3405000;-2.3;-0.8;-3.3;7.7;6599;4.87; ranskalankorpi;NaN;NaN;NaN
2006-03-30;6785000;3405000;-1.1;0.2;-2.3;1.4;4547;5.4; ranskalankorpi;NaN;NaN;NaN
2006-03-31;6785000;3405000;0.9;3.3;-0.6;3.2;8089;5.97; ranskalankorpi;NaN;NaN;NaN
2006-04-01;6785000;3405000;0.7;2.7;-0.2;7.2;4158;6.19; ranskalankorpi;NaN;NaN;NaN
2006-04-02;6785000;3405000;-1.5;1.1;-2.3;2.4;9439;4.55; ranskalankorpi;NaN;NaN;NaN
2006-04-03;6785000;3405000;0.0;1.6;-2.3;2.3;5152;6.01; ranskalankorpi;NaN;NaN;NaN
2006-04-04;6785000;3405000;0.8;1.9;0.1;0.9;6523;6.21; ranskalankorpi;NaN;NaN;NaN
2006-04-05;6785000;3405000;0.1;1.0;-0.8;7.2;5357;6.02; ranskalankorpi;NaN;NaN;NaN
2006-04-06;6785000;3405000;0.0;2.4;-0.8;0.1;9817;5.56; ranskalankorpi;NaN;NaN;NaN
2006-04-07;6785000;3405000;-0.7;1.7;-4.1;0.8;8446;5.51; ranskalankorpi;NaN;NaN;NaN
2006-04-08;6785000;3405000;1.1;2.7;0.6;0.0;7398;6.19; ranskalankorpi;NaN;NaN;NaN
2006-04-09;6785000;3405000;3.5;7.7;-0.6;0.4;10616;5.9; ranskalankorpi;NaN;NaN;NaN
2006-04-10;6785000;3405000;1.2;5.3;0.2;1.0;6458;6.14; ranskalankorpi;NaN;NaN;NaN
2006-04-11;6785000;3405000;0.3;2.2;-0.4;1.6;6415;5.99; ranskalankorpi;NaN;NaN;NaN
2006-04-12;6785000;3405000;1.0;5.7;-0.9;0.0;11653;5.66; ranskalankorpi;NaN;NaN;NaN
2006-04-13;6785000;3405000;2.0;6.9;-3.2;0.0;15833;5.2; ranskalankorpi;NaN;NaN;NaN
2006-04-14;6785000;3405000;3.0;8.0;0.0;0.0;14720;5.41; ranskalankorpi;NaN;NaN;NaN
2006-04-15;6785000;3405000;2.4;9.4;-4.4;0.1;17399;5.07; ranskalankorpi;NaN;NaN;NaN
2006-04-16;6785000;3405000;3.0;9.4;-2.2;0.0;16070;5.82; ranskalankorpi;NaN;NaN;NaN
2006-04-17;6785000;3405000;2.7;9.0;-2.2;2.5;12096;6.25; ranskalankorpi;NaN;NaN;NaN
2006-04-18;6785000;3405000;2.4;6.7;-0.2;0.0;10670;6.55; ranskalankorpi;NaN;NaN;NaN
2006-04-19;6785000;3405000;2.5;8.7;0.3;3.1;10120;6.45; ranskalankorpi;NaN;NaN;NaN
2006-04-20;6785000;3405000;2.1;7.6;-2.8;4.5;11221;6.38; ranskalankorpi;NaN;NaN;NaN
2006-04-21;6785000;3405000;3.5;8.6;1.0;0.3;10746;6.1; ranskalankorpi;NaN;NaN;NaN
2006-04-22;6785000;3405000;3.3;9.1;-1.4;0.0;21416;4.71; ranskalankorpi;NaN;NaN;NaN
2006-04-23;6785000;3405000;3.6;11.8;-5.5;0.0;20369;4.3; ranskalankorpi;NaN;NaN;NaN
2006-04-24;6785000;3405000;4.5;13.8;-5.4;0.0;22432;4.47; ranskalankorpi;NaN;NaN;NaN
2006-04-25;6785000;3405000;6.2;14.7;-3.0;0.0;19386;4.9; ranskalankorpi;NaN;NaN;NaN
2006-04-26;6785000;3405000;8.0;16.2;-0.5;0.0;21222;4.94; ranskalankorpi;NaN;NaN;NaN
2006-04-27;6785000;3405000;8.8;16.8;-0.2;0.0;21298;5.03; ranskalankorpi;NaN;NaN;NaN
2006-04-28;6785000;3405000;8.4;15.9;-0.2;0.0;20012;5.67; ranskalankorpi;NaN;NaN;NaN
2006-04-29;6785000;3405000;7.7;14.2;3.4;0.0;21092;3.85; ranskalankorpi;NaN;NaN;NaN
2006-04-30;6785000;3405000;6.4;13.4;-1.2;0.0;23674;3.18; ranskalankorpi;NaN;NaN;NaN
2006-05-01;6785000;3405000;7.3;15.2;-2.4;0.0;24365;3.69; ranskalankorpi;NaN;NaN;NaN
2006-05-02;6785000;3405000;10.1;17.3;-0.6;0.0;17993;5.72; ranskalankorpi;NaN;NaN;NaN
2006-05-03;6785000;3405000;11.5;17.7;6.5;0.0;14731;7.64; ranskalankorpi;NaN;NaN;NaN
2006-05-04;6785000;3405000;12.2;19.8;2.4;0.0;22388;8.16; ranskalankorpi;NaN;NaN;NaN
2006-05-05;6785000;3405000;12.8;22.3;0.6;0.0;22529;7.59; ranskalankorpi;NaN;NaN;NaN
2006-05-06;6785000;3405000;14.4;23.1;2.3;0.0;23188;7.59; ranskalankorpi;NaN;NaN;NaN
2006-05-07;6785000;3405000;15.3;24.3;2.8;0.0;23134;8.49; ranskalankorpi;NaN;NaN;NaN
2006-05-08;6785000;3405000;14.6;23.7;2.7;0.0;23836;8.18; ranskalankorpi;NaN;NaN;NaN
2006-05-09;6785000;3405000;13.7;20.4;5.1;0.0;25218;7.45; ranskalankorpi;NaN;NaN;NaN
2006-05-10;6785000;3405000;9.7;15.9;2.2;0.0;25704;6.33; ranskalankorpi;NaN;NaN;NaN
2006-05-11;6785000;3405000;9.1;17.6;-2.2;0.0;25175;6.46; ranskalankorpi;NaN;NaN;NaN
2006-05-12;6785000;3405000;11.1;19.8;-0.9;0.0;22205;6.37; ranskalankorpi;NaN;NaN;NaN
2006-05-13;6785000;3405000;11.1;18.6;3.8;0.4;16772;7.41; ranskalankorpi;NaN;NaN;NaN
2006-05-14;6785000;3405000;7.7;15.0;1.1;0.2;25682;5.64; ranskalankorpi;NaN;NaN;NaN
2006-05-15;6785000;3405000;4.9;10.7;0.7;0.7;18457;5.83; ranskalankorpi;NaN;NaN;NaN
2006-05-16;6785000;3405000;2.7;8.9;-2.2;0.1;20488;4.35; ranskalankorpi;NaN;NaN;NaN
2006-05-17;6785000;3405000;4.1;12.3;-7.3;0.1;27097;3.16; ranskalankorpi;NaN;NaN;NaN
2006-05-18;6785000;3405000;6.9;15.1;-3.8;0.0;24840;4.72; ranskalankorpi;NaN;NaN;NaN
2006-05-19;6785000;3405000;8.8;12.6;3.2;0.6;15660;7.67; ranskalankorpi;NaN;NaN;NaN
2006-05-20;6785000;3405000;7.8;9.6;6.5;2.4;2873;9.89; ranskalankorpi;NaN;NaN;NaN
2006-05-21;6785000;3405000;10.9;16.3;8.4;0.0;14310;10.97; ranskalankorpi;NaN;NaN;NaN
2006-05-22;6785000;3405000;13.5;21.2;3.2;0.8;16988;9.44; ranskalankorpi;NaN;NaN;NaN
2006-05-23;6785000;3405000;10.9;17.1;7.9;9.6;5432;12.05; ranskalankorpi;NaN;NaN;NaN
2006-05-24;6785000;3405000;8.5;12.6;6.7;2.3;4093;10.11; ranskalankorpi;NaN;NaN;NaN
2006-05-25;6785000;3405000;9.4;14.8;5.3;2.1;17042;8.6; ranskalankorpi;NaN;NaN;NaN
2006-05-26;6785000;3405000;6.0;8.4;4.8;15.0;6782;8.74; ranskalankorpi;NaN;NaN;NaN
2006-05-27;6785000;3405000;7.7;13.1;5.0;0.0;17204;8.7; ranskalankorpi;NaN;NaN;NaN
2006-05-28;6785000;3405000;8.3;14.8;0.5;0.0;18749;7.97; ranskalankorpi;NaN;NaN;NaN
2006-05-29;6785000;3405000;7.3;14.1;-0.3;0.4;19159;7.85; ranskalankorpi;NaN;NaN;NaN
2006-05-30;6785000;3405000;7.8;15.6;-0.2;0.8;19796;8.56; ranskalankorpi;NaN;NaN;NaN
2006-05-31;6785000;3405000;9.2;7.6;0.3;2.4;24635;9.01; ranskalankorpi;NaN;NaN;NaN
2006-06-01;6785000;3405000;10.6;15.1;5.0;0.6;16956;9.63; ranskalankorpi;NaN;NaN;NaN
2006-06-02;6785000;3405000;12.9;19.6;6.6;0.5;24689;7.71; ranskalankorpi;NaN;NaN;NaN
2006-06-03;6785000;3405000;9.8;16.4;7.9;7.3;6566;11.1; ranskalankorpi;NaN;NaN;NaN
2006-06-04;6785000;3405000;11.7;16.9;8.8;0.2;21665;9.28; ranskalankorpi;NaN;NaN;NaN
2006-06-05;6785000;3405000;9.9;16.5;0.6;0.0;21157;7.92; ranskalankorpi;NaN;NaN;NaN
2006-06-06;6785000;3405000;8.1;12.5;5.7;0.0;11837;7.33; ranskalankorpi;NaN;NaN;NaN
2006-06-07;6785000;3405000;8.2;11.2;3.5;0.0;13802;6.63; ranskalankorpi;NaN;NaN;NaN
2006-06-08;6785000;3405000;10.5;17.5;4.6;0.0;24775;7.75; ranskalankorpi;NaN;NaN;NaN
2006-06-09;6785000;3405000;12.1;17.6;3.0;0.0;19159;9.61; ranskalankorpi;NaN;NaN;NaN
2006-06-10;6785000;3405000;13.6;18.9;7.6;0.0;29840;7.97; ranskalankorpi;NaN;NaN;NaN
2006-06-11;6785000;3405000;12.8;20.7;2.2;0.0;21924;8.38; ranskalankorpi;NaN;NaN;NaN
2006-06-12;6785000;3405000;17.9;26.9;5.2;0.0;29732;10.75; ranskalankorpi;NaN;NaN;NaN
2006-06-13;6785000;3405000;20.3;28.3;8.2;0.0;29333;13.51; ranskalankorpi;NaN;NaN;NaN
2006-06-14;6785000;3405000;19.7;27.7;13.4;1.8;26114;13.48; ranskalankorpi;NaN;NaN;NaN
2006-06-15;6785000;3405000;12.7;19.0;6.8;0.0;29063;9.31; ranskalankorpi;NaN;NaN;NaN
2006-06-16;6785000;3405000;14.9;22.3;4.3;0.0;24732;9.41; ranskalankorpi;NaN;NaN;NaN
2006-06-17;6785000;3405000;17.8;26.4;7.4;0.1;29743;11.43; ranskalankorpi;NaN;NaN;NaN
2006-06-18;6785000;3405000;19.4;26.8;9.5;0.0;28372;11.2; ranskalankorpi;NaN;NaN;NaN
2006-06-19;6785000;3405000;20.6;28.9;8.5;0.0;25456;13.04; ranskalankorpi;NaN;NaN;NaN
2006-06-20;6785000;3405000;21.4;28.9;12.7;0.2;25315;14.74; ranskalankorpi;NaN;NaN;NaN
2006-06-21;6785000;3405000;21.6;27.4;15.3;0.6;25034;15.13; ranskalankorpi;NaN;NaN;NaN
2006-06-22;6785000;3405000;19.3;25.2;15.8;2.1;22756;17.23; ranskalankorpi;NaN;NaN;NaN
2006-06-23;6785000;3405000;17.0;21.2;16.1;0.2;22529;15.28; ranskalankorpi;NaN;NaN;NaN
2006-06-24;6785000;3405000;15.8;23.1;7.9;0.0;26093;11.67; ranskalankorpi;NaN;NaN;NaN
2006-06-25;6785000;3405000;15.2;22.4;6.2;0.1;35003;10.49; ranskalankorpi;NaN;NaN;NaN
2006-06-26;6785000;3405000;14.9;21.6;7.0;0.2;18295;12.26; ranskalankorpi;NaN;NaN;NaN
2006-06-27;6785000;3405000;12.7;18.2;6.5;14.7;5454;14.25; ranskalankorpi;NaN;NaN;NaN
2006-06-28;6785000;3405000;15.0;18.1;14.4;0.7;11524;15.65; ranskalankorpi;NaN;NaN;NaN
2006-06-29;6785000;3405000;14.6;21.2;10.7;0.2;18122;14.31; ranskalankorpi;NaN;NaN;NaN
2006-06-30;6785000;3405000;16.0;23.4;6.6;0.0;24829;11.84; ranskalankorpi;NaN;NaN;NaN
2006-07-01;6785000;3405000;16.2;22.3;7.4;0.1;27464;9.86; ranskalankorpi;NaN;NaN;NaN
2006-07-02;6785000;3405000;18.4;26.5;8.2;0.0;23188;12.45; ranskalankorpi;NaN;NaN;NaN
2006-07-03;6785000;3405000;19.9;28.1;9.3;0.0;31784;11.73; ranskalankorpi;NaN;NaN;NaN
2006-07-04;6785000;3405000;19.7;27.5;10.4;1.0;29743;13.58; ranskalankorpi;NaN;NaN;NaN
2006-07-05;6785000;3405000;17.0;22.6;10.0;0.0;29279;9.33; ranskalankorpi;NaN;NaN;NaN
2006-07-06;6785000;3405000;19.2;28.1;7.9;0.1;20552;11.9; ranskalankorpi;NaN;NaN;NaN
2006-07-07;6785000;3405000;22.1;30.9;10.5;0.1;22788;14.14; ranskalankorpi;NaN;NaN;NaN
2006-07-08;6785000;3405000;23.5;31.4;13.0;0.0;25639;14.01; ranskalankorpi;NaN;NaN;NaN
2006-07-09;6785000;3405000;22.7;29.5;15.8;0.0;25639;15.57; ranskalankorpi;NaN;NaN;NaN
2006-07-10;6785000;3405000;19.7;26.9;12.6;3.7;20185;18.12; ranskalankorpi;NaN;NaN;NaN
2006-07-11;6785000;3405000;20.1;27.1;14.4;0.0;28890;16.58; ranskalankorpi;NaN;NaN;NaN
2006-07-12;6785000;3405000;18.1;22.8;13.9;1.7;23760;14.98; ranskalankorpi;NaN;NaN;NaN
2006-07-13;6785000;3405000;17.1;25.4;6.2;0.4;24905;12.45; ranskalankorpi;NaN;NaN;NaN
2006-07-14;6785000;3405000;16.8;22.6;11.6;0.1;19915;12.4; ranskalankorpi;NaN;NaN;NaN
2006-07-15;6785000;3405000;14.5;20.0;8.2;0.0;22626;9.03; ranskalankorpi;NaN;NaN;NaN
2006-07-16;6785000;3405000;14.8;22.1;5.7;0.0;26730;8.53; ranskalankorpi;NaN;NaN;NaN
2006-07-17;6785000;3405000;17.3;26.2;4.8;0.3;25952;10.88; ranskalankorpi;NaN;NaN;NaN
2006-07-18;6785000;3405000;16.3;21.4;14.2;0.2;23533;11.12; ranskalankorpi;NaN;NaN;NaN
2006-07-19;6785000;3405000;13.2;18.8;6.6;0.0;19289;8.8; ranskalankorpi;NaN;NaN;NaN
2006-07-20;6785000;3405000;13.4;20.6;5.6;0.1;18943;8.79; ranskalankorpi;NaN;NaN;NaN
2006-07-21;6785000;3405000;12.2;9.7;2.1;7.1;16859;11.06; ranskalankorpi;NaN;NaN;NaN
2006-07-22;6785000;3405000;13.9;18.9;10.1;1.9;10303;13.87; ranskalankorpi;NaN;NaN;NaN
2006-07-23;6785000;3405000;16.3;25.5;6.2;0.1;20736;11.97; ranskalankorpi;NaN;NaN;NaN
2006-07-24;6785000;3405000;16.3;25.5;8.3;0.9;18608;15.43; ranskalankorpi;NaN;NaN;NaN
2006-07-25;6785000;3405000;18.5;25.8;11.1;0.0;24570;13.32; ranskalankorpi;NaN;NaN;NaN
2006-07-26;6785000;3405000;16.7;22.6;10.2;0.0;23814;10.69; ranskalankorpi;NaN;NaN;NaN
2006-07-27;6785000;3405000;13.7;20.4;6.5;0.0;24008;9.49; ranskalankorpi;NaN;NaN;NaN
2006-07-28;6785000;3405000;14.5;22.5;3.7;0.0;24386;10.02; ranskalankorpi;NaN;NaN;NaN
2006-07-29;6785000;3405000;17.0;24.5;7.2;0.0;21503;10.98; ranskalankorpi;NaN;NaN;NaN
2006-07-30;6785000;3405000;13.8;19.7;8.9;0.0;20401;10.44; ranskalankorpi;NaN;NaN;NaN
2006-07-31;6785000;3405000;13.5;21.4;3.7;0.1;22216;9.6; ranskalankorpi;NaN;NaN;NaN
2006-08-01;6785000;3405000;15.0;23.6;5.4;0.0;23728;9.95; ranskalankorpi;NaN;NaN;NaN
2006-08-02;6785000;3405000;15.7;23.7;4.2;0.0;22950;10.63; ranskalankorpi;NaN;NaN;NaN
2006-08-03;6785000;3405000;16.4;24.5;7.4;0.0;19321;11.97; ranskalankorpi;NaN;NaN;NaN
2006-08-04;6785000;3405000;16.8;24.4;7.1;0.0;18317;11.72; ranskalankorpi;NaN;NaN;NaN
2006-08-05;6785000;3405000;17.9;27.7;5.6;0.0;21578;11.62; ranskalankorpi;NaN;NaN;NaN
2006-08-06;6785000;3405000;18.9;28.8;8.7;0.0;21492;12.3; ranskalankorpi;NaN;NaN;NaN
2006-08-07;6785000;3405000;18.6;27.6;8.0;0.0;21762;11.53; ranskalankorpi;NaN;NaN;NaN
2006-08-08;6785000;3405000;17.7;23.7;9.7;0.1;16459;12.59; ranskalankorpi;NaN;NaN;NaN
2006-08-09;6785000;3405000;18.9;26.3;14.1;0.1;11718;14.14; ranskalankorpi;NaN;NaN;NaN
2006-08-10;6785000;3405000;17.0;25.5;7.1;0.1;18230;12.69; ranskalankorpi;NaN;NaN;NaN
2006-08-11;6785000;3405000;16.6;25.2;8.0;0.0;20855;11.16; ranskalankorpi;NaN;NaN;NaN
2006-08-12;6785000;3405000;16.8;26.2;5.4;0.0;19678;10.22; ranskalankorpi;NaN;NaN;NaN
2006-08-13;6785000;3405000;17.9;24.4;8.0;0.0;15757;12.19; ranskalankorpi;NaN;NaN;NaN
2006-08-14;6785000;3405000;18.4;23.9;13.3;0.0;13673;15.81; ranskalankorpi;NaN;NaN;NaN
2006-08-15;6785000;3405000;17.5;24.0;15.4;4.8;9007;17.86; ranskalankorpi;NaN;NaN;NaN
2006-08-16;6785000;3405000;15.9;23.0;9.5;0.5;16492;15.0; ranskalankorpi;NaN;NaN;NaN
2006-08-17;6785000;3405000;16.4;20.7;11.5;0.2;10962;15.77; ranskalankorpi;NaN;NaN;NaN
2006-08-18;6785000;3405000;16.6;23.0;13.3;0.0;12366;15.9; ranskalankorpi;NaN;NaN;NaN
