date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2006-01-20;6885000;3275000;-23.1;-19.9;-26.3;0.0;1436;0.85; haadetjarvi;NaN;NaN;NaN
2006-01-21;6885000;3275000;-20.9;-19.5;-22.8;0.0;1717;0.87; haadetjarvi;NaN;NaN;NaN
2006-01-22;6885000;3275000;-20.7;-17.5;-24.2;0.1;1879;0.96; haadetjarvi;NaN;NaN;NaN
2006-01-23;6885000;3275000;-6.4;-3.0;-17.8;0.1;346;3.62; haadetjarvi;NaN;NaN;NaN
2006-01-24;6885000;3275000;-1.4;-0.3;-3.0;3.4;367;5.35; haadetjarvi;NaN;NaN;NaN
2006-01-25;6885000;3275000;-0.9;0.0;-2.4;0.4;421;5.44; haadetjarvi;NaN;NaN;NaN
2006-01-26;6885000;3275000;-3.4;-2.2;-5.3;0.1;724;4.51; haadetjarvi;NaN;NaN;NaN
2006-01-27;6885000;3275000;-1.3;1.0;-3.6;0.0;1933;4.82; haadetjarvi;NaN;NaN;NaN
2006-01-28;6885000;3275000;-4.4;-0.1;-9.6;0.7;1102;4.34; haadetjarvi;NaN;NaN;NaN
2006-01-29;6885000;3275000;0.9;2.4;-1.6;0.3;1966;5.78; haadetjarvi;NaN;NaN;NaN
2006-01-30;6885000;3275000;-0.1;3.8;-2.7;0.0;1480;5.12; haadetjarvi;NaN;NaN;NaN
2006-01-31;6885000;3275000;-4.7;-2.3;-7.3;0.1;940;3.8; haadetjarvi;NaN;NaN;NaN
2006-02-01;6885000;3275000;-1.3;1.5;-3.8;1.3;756;5.43; haadetjarvi;NaN;NaN;NaN
2006-02-02;6885000;3275000;-2.9;-0.9;-5.7;0.4;778;4.52; haadetjarvi;NaN;NaN;NaN
2006-02-03;6885000;3275000;-13.9;-5.7;-18.9;0.1;1804;1.82; haadetjarvi;NaN;NaN;NaN
2006-02-04;6885000;3275000;-21.5;-17.2;-24.8;0.0;3218;0.97; haadetjarvi;NaN;NaN;NaN
2006-02-05;6885000;3275000;-21.0;-16.1;-25.5;0.0;4028;0.99; haadetjarvi;NaN;NaN;NaN
2006-02-06;6885000;3275000;-19.8;-14.3;-26.5;0.0;2700;1.18; haadetjarvi;NaN;NaN;NaN
2006-02-07;6885000;3275000;-13.9;-12.3;-15.9;0.4;1858;1.73; haadetjarvi;NaN;NaN;NaN
2006-02-08;6885000;3275000;-11.9;-10.7;-14.5;0.2;1609;2.15; haadetjarvi;NaN;NaN;NaN
2006-02-09;6885000;3275000;-11.1;-10.0;-11.8;1.0;907;2.26; haadetjarvi;NaN;NaN;NaN
2006-02-10;6885000;3275000;-7.3;-4.0;-10.6;0.2;3208;3.07; haadetjarvi;NaN;NaN;NaN
2006-02-11;6885000;3275000;-10.4;-4.2;-19.5;0.1;3748;2.96; haadetjarvi;NaN;NaN;NaN
2006-02-12;6885000;3275000;-3.4;-2.5;-5.0;0.4;1069;4.63; haadetjarvi;NaN;NaN;NaN
2006-02-13;6885000;3275000;-2.6;-1.3;-4.1;0.2;972;4.87; haadetjarvi;NaN;NaN;NaN
2006-02-14;6885000;3275000;-5.5;-1.5;-6.9;0.1;1328;3.87; haadetjarvi;NaN;NaN;NaN
2006-02-15;6885000;3275000;-5.5;-4.5;-7.6;0.2;1177;3.66; haadetjarvi;NaN;NaN;NaN
2006-02-16;6885000;3275000;-6.9;-4.9;-8.7;0.2;1750;3.11; haadetjarvi;NaN;NaN;NaN
2006-02-17;6885000;3275000;-13.2;-8.6;-15.2;0.1;5519;1.91; haadetjarvi;NaN;NaN;NaN
2006-02-18;6885000;3275000;-12.6;-9.3;-17.1;3.9;3704;2.11; haadetjarvi;NaN;NaN;NaN
2006-02-19;6885000;3275000;-5.1;-3.2;-9.8;0.4;1415;3.9; haadetjarvi;NaN;NaN;NaN
2006-02-20;6885000;3275000;-3.7;-1.9;-5.5;0.2;1588;4.39; haadetjarvi;NaN;NaN;NaN
2006-02-21;6885000;3275000;-5.1;-2.3;-9.4;0.8;6318;3.54; haadetjarvi;NaN;NaN;NaN
2006-02-22;6885000;3275000;-1.7;1.3;-8.0;0.2;1728;5.32; haadetjarvi;NaN;NaN;NaN
2006-02-23;6885000;3275000;-2.8;0.3;-4.7;0.7;1750;4.68; haadetjarvi;NaN;NaN;NaN
2006-02-24;6885000;3275000;-1.6;-0.6;-3.0;0.1;1890;5.22; haadetjarvi;NaN;NaN;NaN
2006-02-25;6885000;3275000;-3.8;-0.9;-7.9;0.0;7420;3.95; haadetjarvi;NaN;NaN;NaN
2006-02-26;6885000;3275000;-12.5;-4.0;-20.5;0.0;6890;2.08; haadetjarvi;NaN;NaN;NaN
2006-02-27;6885000;3275000;-14.8;-5.1;-23.0;0.0;7247;1.71; haadetjarvi;NaN;NaN;NaN
2006-02-28;6885000;3275000;-14.2;-7.4;-19.6;1.7;5638;1.94; haadetjarvi;NaN;NaN;NaN
2006-03-01;6885000;3275000;-8.8;-5.8;-12.6;0.2;3553;2.77; haadetjarvi;NaN;NaN;NaN
2006-03-02;6885000;3275000;-11.0;-7.2;-16.7;0.0;5011;2.25; haadetjarvi;NaN;NaN;NaN
2006-03-03;6885000;3275000;-11.4;-8.3;-13.9;0.9;3845;2.03; haadetjarvi;NaN;NaN;NaN
2006-03-04;6885000;3275000;-11.9;-7.6;-17.1;0.6;5227;2.2; haadetjarvi;NaN;NaN;NaN
2006-03-05;6885000;3275000;-8.9;-5.6;-11.6;0.3;3467;2.72; haadetjarvi;NaN;NaN;NaN
2006-03-06;6885000;3275000;-10.7;-7.8;-13.2;0.6;5551;2.29; haadetjarvi;NaN;NaN;NaN
2006-03-07;6885000;3275000;-15.2;-8.6;-21.5;3.2;7700;1.59; haadetjarvi;NaN;NaN;NaN
2006-03-08;6885000;3275000;-11.7;-8.2;-14.7;1.8;3532;2.17; haadetjarvi;NaN;NaN;NaN
2006-03-09;6885000;3275000;-17.2;-8.8;-24.9;0.0;7290;1.49; haadetjarvi;NaN;NaN;NaN
2006-03-10;6885000;3275000;-17.1;-8.1;-26.4;0.3;9320;1.46; haadetjarvi;NaN;NaN;NaN
2006-03-11;6885000;3275000;-14.0;-5.4;-23.6;0.1;4795;2.16; haadetjarvi;NaN;NaN;NaN
2006-03-12;6885000;3275000;-10.5;-2.8;-17.6;0.0;10325;2.3; haadetjarvi;NaN;NaN;NaN
2006-03-13;6885000;3275000;-8.5;2.7;-19.3;0.0;10282;2.59; haadetjarvi;NaN;NaN;NaN
2006-03-14;6885000;3275000;-6.6;-0.4;-14.1;0.0;7754;2.86; haadetjarvi;NaN;NaN;NaN
2006-03-15;6885000;3275000;-5.5;1.4;-11.6;0.0;10271;3.15; haadetjarvi;NaN;NaN;NaN
2006-03-16;6885000;3275000;-6.8;3.0;-15.9;0.0;10109;2.89; haadetjarvi;NaN;NaN;NaN
2006-03-17;6885000;3275000;-2.7;4.5;-10.8;0.0;7765;3.98; haadetjarvi;NaN;NaN;NaN
2006-03-18;6885000;3275000;-1.3;1.3;-5.2;2.7;3596;5.25; haadetjarvi;NaN;NaN;NaN
2006-03-19;6885000;3275000;-3.5;0.8;-5.1;3.6;4493;4.04; haadetjarvi;NaN;NaN;NaN
2006-03-20;6885000;3275000;-8.4;-3.6;-13.2;0.1;12690;2.24; haadetjarvi;NaN;NaN;NaN
2006-03-21;6885000;3275000;-9.8;-4.4;-15.7;0.0;12204;2.03; haadetjarvi;NaN;NaN;NaN
2006-03-22;6885000;3275000;-11.2;-3.3;-19.2;0.0;12042;2.01; haadetjarvi;NaN;NaN;NaN
2006-03-23;6885000;3275000;-12.2;-2.1;-22.5;0.0;11729;1.96; haadetjarvi;NaN;NaN;NaN
2006-03-24;6885000;3275000;-6.5;-0.5;-13.2;0.1;7204;2.86; haadetjarvi;NaN;NaN;NaN
2006-03-25;6885000;3275000;-5.7;1.6;-13.7;0.0;10066;3.25; haadetjarvi;NaN;NaN;NaN
2006-03-26;6885000;3275000;-5.2;1.7;-11.9;0.0;12010;3.15; haadetjarvi;NaN;NaN;NaN
2006-03-27;6885000;3275000;-3.7;1.8;-11.6;1.3;8413;3.07; haadetjarvi;NaN;NaN;NaN
2006-03-28;6885000;3275000;-2.5;-0.1;-3.7;4.2;4169;4.51; haadetjarvi;NaN;NaN;NaN
2006-03-29;6885000;3275000;-3.2;-1.8;-4.6;5.4;3456;4.42; haadetjarvi;NaN;NaN;NaN
2006-03-30;6885000;3275000;-2.2;-0.4;-3.3;3.2;4612;4.86; haadetjarvi;NaN;NaN;NaN
2006-03-31;6885000;3275000;-1.6;0.5;-3.2;7.2;3186;4.93; haadetjarvi;NaN;NaN;NaN
2006-04-01;6885000;3275000;-1.2;0.5;-2.9;0.1;3586;5.47; haadetjarvi;NaN;NaN;NaN
2006-04-02;6885000;3275000;-2.4;0.9;-4.5;2.8;7862;4.38; haadetjarvi;NaN;NaN;NaN
2006-04-03;6885000;3275000;-0.4;1.8;-2.5;15.1;3661;5.78; haadetjarvi;NaN;NaN;NaN
2006-04-04;6885000;3275000;0.6;1.6;0.1;0.8;3888;6.07; haadetjarvi;NaN;NaN;NaN
2006-04-05;6885000;3275000;0.7;1.5;0.0;2.6;4763;6.17; haadetjarvi;NaN;NaN;NaN
2006-04-06;6885000;3275000;-0.3;1.2;-1.4;0.2;5108;5.08; haadetjarvi;NaN;NaN;NaN
2006-04-07;6885000;3275000;-0.3;1.5;-3.3;2.0;6804;5.61; haadetjarvi;NaN;NaN;NaN
2006-04-08;6885000;3275000;1.5;4.3;-1.1;0.0;5713;6.02; haadetjarvi;NaN;NaN;NaN
2006-04-09;6885000;3275000;1.6;4.8;0.5;12.2;7150;6.36; haadetjarvi;NaN;NaN;NaN
2006-04-10;6885000;3275000;0.2;1.4;-0.6;1.7;4536;5.88; haadetjarvi;NaN;NaN;NaN
2006-04-11;6885000;3275000;0.3;1.4;-1.0;0.6;4406;6.0; haadetjarvi;NaN;NaN;NaN
2006-04-12;6885000;3275000;0.8;6.0;-3.0;0.4;13694;5.47; haadetjarvi;NaN;NaN;NaN
2006-04-13;6885000;3275000;1.1;4.0;-2.0;0.3;7182;5.28; haadetjarvi;NaN;NaN;NaN
2006-04-14;6885000;3275000;2.8;5.0;1.1;0.4;6296;5.99; haadetjarvi;NaN;NaN;NaN
2006-04-15;6885000;3275000;3.3;7.4;0.6;0.1;10120;5.95; haadetjarvi;NaN;NaN;NaN
2006-04-16;6885000;3275000;2.9;8.9;-1.7;0.2;15131;5.67; haadetjarvi;NaN;NaN;NaN
2006-04-17;6885000;3275000;2.1;5.4;0.6;6.8;5735;6.62; haadetjarvi;NaN;NaN;NaN
2006-04-18;6885000;3275000;1.7;3.5;0.3;1.9;6869;6.51; haadetjarvi;NaN;NaN;NaN
2006-04-19;6885000;3275000;3.0;7.4;0.3;0.3;15476;5.97; haadetjarvi;NaN;NaN;NaN
2006-04-20;6885000;3275000;2.2;7.6;-3.0;4.6;11286;6.0; haadetjarvi;NaN;NaN;NaN
2006-04-21;6885000;3275000;3.5;7.4;0.7;0.1;17917;5.32; haadetjarvi;NaN;NaN;NaN
2006-04-22;6885000;3275000;2.9;8.2;-3.6;0.0;20412;4.33; haadetjarvi;NaN;NaN;NaN
2006-04-23;6885000;3275000;4.2;11.0;-4.7;0.0;22280;4.36; haadetjarvi;NaN;NaN;NaN
2006-04-24;6885000;3275000;5.6;12.5;-0.6;0.0;19483;4.19; haadetjarvi;NaN;NaN;NaN
2006-04-25;6885000;3275000;7.7;15.2;-1.1;0.0;20596;4.86; haadetjarvi;NaN;NaN;NaN
2006-04-26;6885000;3275000;10.0;16.8;1.9;0.0;20304;4.95; haadetjarvi;NaN;NaN;NaN
2006-04-27;6885000;3275000;9.8;17.1;3.9;0.0;21859;5.18; haadetjarvi;NaN;NaN;NaN
2006-04-28;6885000;3275000;9.7;17.6;1.4;0.0;18500;5.55; haadetjarvi;NaN;NaN;NaN
2006-04-29;6885000;3275000;9.3;14.8;4.0;0.0;17896;4.62; haadetjarvi;NaN;NaN;NaN
2006-04-30;6885000;3275000;7.9;14.2;-0.7;0.0;23717;3.82; haadetjarvi;NaN;NaN;NaN
2006-05-01;6885000;3275000;8.0;15.0;-1.6;0.0;23479;3.71; haadetjarvi;NaN;NaN;NaN
2006-05-02;6885000;3275000;10.1;17.4;1.0;0.0;14548;6.35; haadetjarvi;NaN;NaN;NaN
2006-05-03;6885000;3275000;11.7;17.2;6.8;0.0;17626;8.28; haadetjarvi;NaN;NaN;NaN
2006-05-04;6885000;3275000;11.6;19.3;-0.2;0.0;23846;7.49; haadetjarvi;NaN;NaN;NaN
2006-05-05;6885000;3275000;14.2;22.4;1.1;0.0;23728;8.07; haadetjarvi;NaN;NaN;NaN
2006-05-06;6885000;3275000;16.7;23.8;4.4;0.0;18457;8.36; haadetjarvi;NaN;NaN;NaN
2006-05-07;6885000;3275000;17.6;24.6;5.4;0.0;23922;8.49; haadetjarvi;NaN;NaN;NaN
2006-05-08;6885000;3275000;17.5;24.8;8.8;0.0;19019;9.01; haadetjarvi;NaN;NaN;NaN
2006-05-09;6885000;3275000;14.8;20.3;7.8;0.0;25553;7.03; haadetjarvi;NaN;NaN;NaN
2006-05-10;6885000;3275000;12.1;19.2;1.5;0.0;23814;7.36; haadetjarvi;NaN;NaN;NaN
2006-05-11;6885000;3275000;11.7;19.3;1.7;0.0;22756;7.22; haadetjarvi;NaN;NaN;NaN
2006-05-12;6885000;3275000;9.9;17.2;0.7;0.6;14483;8.03; haadetjarvi;NaN;NaN;NaN
2006-05-13;6885000;3275000;7.0;12.5;2.0;3.2;10606;8.21; haadetjarvi;NaN;NaN;NaN
2006-05-14;6885000;3275000;5.7;10.3;1.2;0.0;23436;6.08; haadetjarvi;NaN;NaN;NaN
2006-05-15;6885000;3275000;4.5;8.7;0.7;0.8;18014;5.75; haadetjarvi;NaN;NaN;NaN
2006-05-16;6885000;3275000;3.6;8.3;-2.1;0.0;19019;3.88; haadetjarvi;NaN;NaN;NaN
2006-05-17;6885000;3275000;4.7;12.0;-6.9;0.0;25488;3.95; haadetjarvi;NaN;NaN;NaN
2006-05-18;6885000;3275000;6.7;12.5;-0.5;0.0;11988;6.6; haadetjarvi;NaN;NaN;NaN
2006-05-19;6885000;3275000;8.8;15.6;0.8;0.0;17345;7.49; haadetjarvi;NaN;NaN;NaN
2006-05-20;6885000;3275000;7.9;12.2;2.2;0.7;8370;9.09; haadetjarvi;NaN;NaN;NaN
2006-05-21;6885000;3275000;11.2;15.7;7.0;0.5;12085;9.98; haadetjarvi;NaN;NaN;NaN
2006-05-22;6885000;3275000;12.4;19.7;2.7;0.0;14450;10.02; haadetjarvi;NaN;NaN;NaN
2006-05-23;6885000;3275000;11.1;14.5;9.4;18.5;6253;12.07; haadetjarvi;NaN;NaN;NaN
2006-05-24;6885000;3275000;8.1;11.8;6.7;8.6;4579;10.46; haadetjarvi;NaN;NaN;NaN
2006-05-25;6885000;3275000;8.3;13.5;4.5;18.2;18976;8.54; haadetjarvi;NaN;NaN;NaN
2006-05-26;6885000;3275000;7.2;10.3;5.4;5.0;8435;9.09; haadetjarvi;NaN;NaN;NaN
2006-05-27;6885000;3275000;7.3;11.2;5.6;3.3;9191;9.2; haadetjarvi;NaN;NaN;NaN
2006-05-28;6885000;3275000;6.9;12.6;3.0;1.4;12744;8.84; haadetjarvi;NaN;NaN;NaN
2006-05-29;6885000;3275000;8.1;12.8;4.0;0.7;16157;8.48; haadetjarvi;NaN;NaN;NaN
2006-05-30;6885000;3275000;8.5;15.1;2.6;4.7;13673;8.59; haadetjarvi;NaN;NaN;NaN
2006-05-31;6885000;3275000;9.2;14.8;4.2;1.7;15833;9.39; haadetjarvi;NaN;NaN;NaN
2006-06-01;6885000;3275000;8.4;12.3;5.9;0.0;13327;8.82; haadetjarvi;NaN;NaN;NaN
2006-06-02;6885000;3275000;11.6;17.1;3.4;2.1;27529;7.36; haadetjarvi;NaN;NaN;NaN
2006-06-03;6885000;3275000;11.8;16.3;8.7;0.2;13921;9.95; haadetjarvi;NaN;NaN;NaN
2006-06-04;6885000;3275000;9.7;13.6;3.8;0.4;17172;7.89; haadetjarvi;NaN;NaN;NaN
2006-06-05;6885000;3275000;9.2;15.0;0.7;0.1;20218;7.02; haadetjarvi;NaN;NaN;NaN
2006-06-06;6885000;3275000;8.6;13.7;3.4;0.0;15293;6.07; haadetjarvi;NaN;NaN;NaN
2006-06-07;6885000;3275000;9.2;14.7;2.8;0.0;18954;6.07; haadetjarvi;NaN;NaN;NaN
2006-06-08;6885000;3275000;9.4;16.1;0.3;1.2;12420;9.52; haadetjarvi;NaN;NaN;NaN
2006-06-09;6885000;3275000;11.6;16.6;5.8;0.0;12344;9.8; haadetjarvi;NaN;NaN;NaN
2006-06-10;6885000;3275000;13.0;17.3;7.1;0.0;28825;7.8; haadetjarvi;NaN;NaN;NaN
2006-06-11;6885000;3275000;15.0;22.6;2.9;0.0;26784;8.98; haadetjarvi;NaN;NaN;NaN
2006-06-12;6885000;3275000;19.0;27.5;5.2;0.0;28242;10.44; haadetjarvi;NaN;NaN;NaN
2006-06-13;6885000;3275000;21.4;28.9;11.3;0.0;28469;12.97; haadetjarvi;NaN;NaN;NaN
2006-06-14;6885000;3275000;17.5;25.7;11.8;0.0;19332;12.64; haadetjarvi;NaN;NaN;NaN
2006-06-15;6885000;3275000;11.4;17.2;4.7;0.0;25898;8.24; haadetjarvi;NaN;NaN;NaN
2006-06-16;6885000;3275000;14.8;22.0;4.1;0.0;20628;9.25; haadetjarvi;NaN;NaN;NaN
2006-06-17;6885000;3275000;18.0;26.3;6.0;0.0;26611;11.54; haadetjarvi;NaN;NaN;NaN
2006-06-18;6885000;3275000;19.1;25.6;9.2;0.0;23436;10.24; haadetjarvi;NaN;NaN;NaN
2006-06-19;6885000;3275000;20.2;25.6;14.4;0.0;25510;13.88; haadetjarvi;NaN;NaN;NaN
2006-06-20;6885000;3275000;20.3;26.6;14.0;3.1;30175;14.81; haadetjarvi;NaN;NaN;NaN
2006-06-21;6885000;3275000;19.2;23.8;15.2;2.2;28577;14.74; haadetjarvi;NaN;NaN;NaN
2006-06-22;6885000;3275000;18.1;21.9;16.8;0.0;19105;16.4; haadetjarvi;NaN;NaN;NaN
2006-06-23;6885000;3275000;16.3;20.4;13.0;0.2;23706;12.25; haadetjarvi;NaN;NaN;NaN
2006-06-24;6885000;3275000;16.3;21.5;10.5;0.0;24073;11.59; haadetjarvi;NaN;NaN;NaN
2006-06-25;6885000;3275000;15.1;21.5;6.2;1.1;31720;11.19; haadetjarvi;NaN;NaN;NaN
2006-06-26;6885000;3275000;15.1;20.3;10.8;0.2;20930;11.76; haadetjarvi;NaN;NaN;NaN
2006-06-27;6885000;3275000;13.5;17.9;6.6;0.4;10357;11.99; haadetjarvi;NaN;NaN;NaN
2006-06-28;6885000;3275000;13.7;15.9;12.5;11.9;7398;14.78; haadetjarvi;NaN;NaN;NaN
2006-06-29;6885000;3275000;17.2;22.6;11.9;0.1;27400;11.0; haadetjarvi;NaN;NaN;NaN
2006-06-30;6885000;3275000;16.9;22.7;7.3;0.0;27054;10.25; haadetjarvi;NaN;NaN;NaN
2006-07-01;6885000;3275000;17.7;24.4;7.7;0.0;31525;11.78; haadetjarvi;NaN;NaN;NaN
2006-07-02;6885000;3275000;18.8;25.7;10.8;0.0;23436;12.16; haadetjarvi;NaN;NaN;NaN
2006-07-03;6885000;3275000;20.4;27.8;10.3;0.0;34463;12.71; haadetjarvi;NaN;NaN;NaN
2006-07-04;6885000;3275000;19.4;25.4;13.9;0.0;22183;13.83; haadetjarvi;NaN;NaN;NaN
2006-07-05;6885000;3275000;17.1;23.5;8.1;0.0;28015;9.8; haadetjarvi;NaN;NaN;NaN
2006-07-06;6885000;3275000;20.1;27.7;11.2;0.0;20250;13.7; haadetjarvi;NaN;NaN;NaN
2006-07-07;6885000;3275000;23.4;30.5;14.5;0.1;29236;15.58; haadetjarvi;NaN;NaN;NaN
2006-07-08;6885000;3275000;23.1;29.2;17.0;0.0;23209;17.3; haadetjarvi;NaN;NaN;NaN
2006-07-09;6885000;3275000;21.3;25.5;18.7;0.0;26708;14.42; haadetjarvi;NaN;NaN;NaN
2006-07-10;6885000;3275000;18.3;24.6;11.2;5.8;20164;16.09; haadetjarvi;NaN;NaN;NaN
2006-07-11;6885000;3275000;18.1;23.9;12.3;2.8;25315;14.63; haadetjarvi;NaN;NaN;NaN
2006-07-12;6885000;3275000;17.2;20.6;15.9;0.6;19753;14.25; haadetjarvi;NaN;NaN;NaN
2006-07-13;6885000;3275000;16.3;21.5;9.5;0.1;24311;13.21; haadetjarvi;NaN;NaN;NaN
2006-07-14;6885000;3275000;15.2;19.2;12.6;0.1;25002;11.36; haadetjarvi;NaN;NaN;NaN
2006-07-15;6885000;3275000;13.9;18.8;8.1;0.0;26330;8.94; haadetjarvi;NaN;NaN;NaN
2006-07-16;6885000;3275000;16.1;21.8;7.1;0.0;23598;10.66; haadetjarvi;NaN;NaN;NaN
2006-07-17;6885000;3275000;18.4;26.8;5.9;0.0;25466;11.34; haadetjarvi;NaN;NaN;NaN
2006-07-18;6885000;3275000;14.7;19.1;13.4;0.1;26924;9.81; haadetjarvi;NaN;NaN;NaN
2006-07-19;6885000;3275000;12.7;17.5;7.0;0.1;20898;8.63; haadetjarvi;NaN;NaN;NaN
2006-07-20;6885000;3275000;15.1;20.5;4.8;0.0;20196;8.99; haadetjarvi;NaN;NaN;NaN
2006-07-21;6885000;3275000;13.4;17.5;2.0;4.0;16103;11.98; haadetjarvi;NaN;NaN;NaN
2006-07-22;6885000;3275000;15.9;21.0;12.1;0.2;14461;13.62; haadetjarvi;NaN;NaN;NaN
2006-07-23;6885000;3275000;18.7;25.4;6.9;0.1;20930;12.48; haadetjarvi;NaN;NaN;NaN
2006-07-24;6885000;3275000;19.3;25.5;12.3;4.4;15271;16.51; haadetjarvi;NaN;NaN;NaN
2006-07-25;6885000;3275000;19.0;26.6;8.3;0.0;22950;12.43; haadetjarvi;NaN;NaN;NaN
2006-07-26;6885000;3275000;16.0;22.9;7.0;0.0;20066;9.92; haadetjarvi;NaN;NaN;NaN
2006-07-27;6885000;3275000;15.0;21.7;5.3;0.0;23479;9.51; haadetjarvi;NaN;NaN;NaN
2006-07-28;6885000;3275000;15.4;22.6;4.9;0.0;26579;9.6; haadetjarvi;NaN;NaN;NaN
2006-07-29;6885000;3275000;18.4;25.0;11.1;0.0;22993;10.91; haadetjarvi;NaN;NaN;NaN
2006-07-30;6885000;3275000;15.4;21.7;8.4;0.0;23263;11.3; haadetjarvi;NaN;NaN;NaN
2006-07-31;6885000;3275000;16.3;23.0;8.1;0.0;19807;12.28; haadetjarvi;NaN;NaN;NaN
2006-08-01;6885000;3275000;17.4;23.8;8.7;0.0;18544;11.69; haadetjarvi;NaN;NaN;NaN
2006-08-02;6885000;3275000;17.3;25.6;6.0;0.0;21578;10.41; haadetjarvi;NaN;NaN;NaN
2006-08-03;6885000;3275000;17.6;24.7;7.7;0.0;22140;11.44; haadetjarvi;NaN;NaN;NaN
2006-08-04;6885000;3275000;18.5;26.1;8.2;0.0;20380;11.18; haadetjarvi;NaN;NaN;NaN
2006-08-05;6885000;3275000;20.0;28.9;7.4;0.0;18781;11.5; haadetjarvi;NaN;NaN;NaN
2006-08-06;6885000;3275000;21.4;29.4;9.9;0.0;22032;11.8; haadetjarvi;NaN;NaN;NaN
2006-08-07;6885000;3275000;21.3;28.7;11.5;0.0;21179;12.62; haadetjarvi;NaN;NaN;NaN
2006-08-08;6885000;3275000;19.7;25.1;10.7;0.1;15865;13.62; haadetjarvi;NaN;NaN;NaN
2006-08-09;6885000;3275000;19.0;23.2;15.0;0.2;10595;14.99; haadetjarvi;NaN;NaN;NaN
2006-08-10;6885000;3275000;18.8;25.0;12.4;0.1;12863;15.34; haadetjarvi;NaN;NaN;NaN
2006-08-11;6885000;3275000;20.1;26.5;13.0;0.0;18079;11.18; haadetjarvi;NaN;NaN;NaN
2006-08-12;6885000;3275000;18.7;26.1;8.4;0.0;20077;10.47; haadetjarvi;NaN;NaN;NaN
2006-08-13;6885000;3275000;17.7;25.4;8.6;0.0;16621;11.17; haadetjarvi;NaN;NaN;NaN
2006-08-14;6885000;3275000;17.7;22.2;11.0;0.0;12722;15.14; haadetjarvi;NaN;NaN;NaN
2006-08-15;6885000;3275000;18.5;25.1;15.1;4.6;12485;17.64; haadetjarvi;NaN;NaN;NaN
2006-08-16;6885000;3275000;16.6;22.3;12.7;0.8;14764;15.1; haadetjarvi;NaN;NaN;NaN
2006-08-17;6885000;3275000;15.6;19.9;14.1;12.0;10433;16.8; haadetjarvi;NaN;NaN;NaN
2006-08-18;6885000;3275000;17.0;22.5;13.3;0.1;12636;15.78; haadetjarvi;NaN;NaN;NaN
2006-08-19;6885000;3275000;17.0;24.0;10.1;0.0;18371;13.99; haadetjarvi;NaN;NaN;NaN
2006-08-20;6885000;3275000;16.9;24.8;7.4;0.0;21870;12.94; haadetjarvi;NaN;NaN;NaN
2006-08-21;6885000;3275000;17.2;23.3;11.4;7.8;10800;16.11; haadetjarvi;NaN;NaN;NaN
2006-08-22;6885000;3275000;17.0;22.4;12.8;0.4;10422;15.48; haadetjarvi;NaN;NaN;NaN
2006-08-23;6885000;3275000;16.5;23.3;10.1;0.0;18868;12.62; haadetjarvi;NaN;NaN;NaN
