date;y;x;temp_avg;temp_max;temp_min;prec;global_rad;vapour_press;site;wind_speed_avg;snow_depth;pot_evap
2006-03-18;6635000;3185000;-0.6;0.9;-4.8;1.6;7247;5.38; lintupirtti;NaN;NaN;NaN
2006-03-19;6635000;3185000;-2.2;1.7;-4.0;0.2;7452;4.68; lintupirtti;NaN;NaN;NaN
2006-03-20;6635000;3185000;-4.0;-1.8;-5.5;0.0;11578;3.67; lintupirtti;NaN;NaN;NaN
2006-03-21;6635000;3185000;-5.4;-2.8;-7.8;0.1;12841;3.34; lintupirtti;NaN;NaN;NaN
2006-03-22;6635000;3185000;-2.8;0.5;-6.2;0.3;13792;4.15; lintupirtti;NaN;NaN;NaN
2006-03-23;6635000;3185000;-5.2;-1.7;-9.4;0.0;11405;3.64; lintupirtti;NaN;NaN;NaN
2006-03-24;6635000;3185000;-2.2;0.7;-5.4;0.0;10206;4.41; lintupirtti;NaN;NaN;NaN
2006-03-25;6635000;3185000;-2.7;-0.6;-7.6;0.1;15530;4.34; lintupirtti;NaN;NaN;NaN
2006-03-26;6635000;3185000;-1.2;1.6;-2.9;0.0;13889;4.7; lintupirtti;NaN;NaN;NaN
2006-03-27;6635000;3185000;-0.1;1.5;-2.5;2.9;4795;5.14; lintupirtti;NaN;NaN;NaN
2006-03-28;6635000;3185000;0.7;1.3;0.6;10.6;4514;6.27; lintupirtti;NaN;NaN;NaN
2006-03-29;6635000;3185000;0.8;1.2;0.6;0.6;5530;6.39; lintupirtti;NaN;NaN;NaN
2006-03-30;6635000;3185000;1.2;1.9;0.8;0.0;3445;6.46; lintupirtti;NaN;NaN;NaN
2006-03-31;6635000;3185000;-0.1;1.5;-0.8;9.5;5821;5.95; lintupirtti;NaN;NaN;NaN
2006-04-01;6635000;3185000;-0.9;0.9;-2.0;0.0;5594;5.5; lintupirtti;NaN;NaN;NaN
2006-04-02;6635000;3185000;-0.5;-0.1;-2.9;5.0;3478;5.53; lintupirtti;NaN;NaN;NaN
2006-04-03;6635000;3185000;0.2;1.1;-1.0;13.1;1804;6.15; lintupirtti;NaN;NaN;NaN
2006-04-04;6635000;3185000;0.1;0.9;-1.0;4.3;3910;6.13; lintupirtti;NaN;NaN;NaN
2006-04-05;6635000;3185000;0.5;1.5;0.0;0.0;4622;6.13; lintupirtti;NaN;NaN;NaN
2006-04-06;6635000;3185000;0.3;2.0;-0.7;0.4;12560;5.89; lintupirtti;NaN;NaN;NaN
2006-04-07;6635000;3185000;1.2;2.8;0.3;0.6;6242;6.51; lintupirtti;NaN;NaN;NaN
2006-04-08;6635000;3185000;1.0;2.3;-0.5;1.5;9796;6.3; lintupirtti;NaN;NaN;NaN
2006-04-09;6635000;3185000;1.5;3.3;0.7;6.9;7160;6.47; lintupirtti;NaN;NaN;NaN
2006-04-10;6635000;3185000;0.6;2.4;-0.6;0.7;5594;6.22; lintupirtti;NaN;NaN;NaN
2006-04-11;6635000;3185000;0.9;2.7;-0.2;0.0;12247;6.19; lintupirtti;NaN;NaN;NaN
2006-04-12;6635000;3185000;0.9;4.1;-0.6;0.0;18727;6.19; lintupirtti;NaN;NaN;NaN
2006-04-13;6635000;3185000;1.1;2.3;-0.4;1.8;7722;6.3; lintupirtti;NaN;NaN;NaN
2006-04-14;6635000;3185000;1.6;2.3;1.3;0.9;7063;6.57; lintupirtti;NaN;NaN;NaN
2006-04-15;6635000;3185000;0.8;2.8;-0.8;0.1;15466;6.3; lintupirtti;NaN;NaN;NaN
2006-04-16;6635000;3185000;2.2;4.9;-0.9;0.2;10724;6.67; lintupirtti;NaN;NaN;NaN
2006-04-17;6635000;3185000;2.6;4.1;2.0;2.9;12938;6.8; lintupirtti;NaN;NaN;NaN
2006-04-18;6635000;3185000;2.9;4.9;1.6;0.0;21719;6.88; lintupirtti;NaN;NaN;NaN
2006-04-19;6635000;3185000;2.8;4.8;1.5;0.0;21319;6.8; lintupirtti;NaN;NaN;NaN
2006-04-20;6635000;3185000;2.0;2.6;1.4;7.2;6178;6.84; lintupirtti;NaN;NaN;NaN
2006-04-21;6635000;3185000;2.5;3.8;1.0;0.0;20282;6.24; lintupirtti;NaN;NaN;NaN
2006-04-22;6635000;3185000;3.0;5.6;1.4;0.0;20099;6.04; lintupirtti;NaN;NaN;NaN
2006-04-23;6635000;3185000;3.3;5.5;1.3;0.0;25466;6.2; lintupirtti;NaN;NaN;NaN
2006-04-24;6635000;3185000;3.9;6.8;1.6;0.0;23879;6.21; lintupirtti;NaN;NaN;NaN
2006-04-25;6635000;3185000;3.8;6.8;3.0;0.0;16319;6.71; lintupirtti;NaN;NaN;NaN
2006-04-26;6635000;3185000;4.2;5.9;2.7;0.0;20520;6.83; lintupirtti;NaN;NaN;NaN
2006-04-27;6635000;3185000;4.8;7.2;2.9;0.0;21589;7.14; lintupirtti;NaN;NaN;NaN
2006-04-28;6635000;3185000;5.4;8.0;3.8;0.0;16135;7.25; lintupirtti;NaN;NaN;NaN
2006-04-29;6635000;3185000;5.5;7.2;4.5;0.0;18814;6.57; lintupirtti;NaN;NaN;NaN
2006-04-30;6635000;3185000;4.7;6.3;3.7;0.0;23339;6.11; lintupirtti;NaN;NaN;NaN
2006-05-01;6635000;3185000;4.7;6.1;3.8;0.0;24224;6.3; lintupirtti;NaN;NaN;NaN
2006-05-02;6635000;3185000;5.5;8.7;3.9;1.2;16675;7.35; lintupirtti;NaN;NaN;NaN
2006-05-03;6635000;3185000;4.9;7.8;1.9;0.0;18306;8.04; lintupirtti;NaN;NaN;NaN
2006-05-04;6635000;3185000;7.7;12.3;3.2;0.0;25682;8.71; lintupirtti;NaN;NaN;NaN
2006-05-05;6635000;3185000;9.3;13.3;5.5;0.0;25294;7.96; lintupirtti;NaN;NaN;NaN
2006-05-06;6635000;3185000;10.3;15.4;7.6;0.0;22756;7.96; lintupirtti;NaN;NaN;NaN
2006-05-07;6635000;3185000;9.4;16.3;5.3;0.0;24430;8.55; lintupirtti;NaN;NaN;NaN
2006-05-08;6635000;3185000;9.2;14.5;7.1;0.0;24062;8.59; lintupirtti;NaN;NaN;NaN
2006-05-09;6635000;3185000;7.7;11.8;5.5;0.0;24689;8.16; lintupirtti;NaN;NaN;NaN
2006-05-10;6635000;3185000;9.2;13.4;6.6;0.0;25477;8.52; lintupirtti;NaN;NaN;NaN
2006-05-11;6635000;3185000;8.2;12.8;5.5;0.0;25520;8.4; lintupirtti;NaN;NaN;NaN
2006-05-12;6635000;3185000;8.2;10.7;6.6;0.0;24721;8.95; lintupirtti;NaN;NaN;NaN
2006-05-13;6635000;3185000;6.8;9.7;5.6;0.0;19850;8.67; lintupirtti;NaN;NaN;NaN
2006-05-14;6635000;3185000;6.6;10.2;4.7;0.0;29765;7.99; lintupirtti;NaN;NaN;NaN
2006-05-15;6635000;3185000;5.9;7.4;5.1;0.0;21200;7.34; lintupirtti;NaN;NaN;NaN
2006-05-16;6635000;3185000;5.7;8.0;4.7;0.0;27886;6.96; lintupirtti;NaN;NaN;NaN
2006-05-17;6635000;3185000;6.1;9.7;3.6;0.9;26935;6.3; lintupirtti;NaN;NaN;NaN
2006-05-18;6635000;3185000;5.5;6.8;4.9;1.9;8921;8.09; lintupirtti;NaN;NaN;NaN
2006-05-19;6635000;3185000;6.8;8.8;5.8;2.0;15368;9.31; lintupirtti;NaN;NaN;NaN
2006-05-20;6635000;3185000;6.2;7.6;5.7;2.9;4331;9.48; lintupirtti;NaN;NaN;NaN
2006-05-21;6635000;3185000;7.4;10.1;4.9;0.0;11545;10.03; lintupirtti;NaN;NaN;NaN
2006-05-22;6635000;3185000;8.5;12.4;6.6;6.6;16772;10.21; lintupirtti;NaN;NaN;NaN
2006-05-23;6635000;3185000;8.5;10.3;6.3;0.6;9914;10.68; lintupirtti;NaN;NaN;NaN
2006-05-24;6635000;3185000;7.8;9.2;6.8;0.0;15012;8.94; lintupirtti;NaN;NaN;NaN
2006-05-25;6635000;3185000;6.9;9.0;6.0;6.5;21352;9.2; lintupirtti;NaN;NaN;NaN
2006-05-26;6635000;3185000;6.8;9.0;5.8;0.6;15671;9.28; lintupirtti;NaN;NaN;NaN
2006-05-27;6635000;3185000;7.0;9.8;5.2;0.0;18371;9.45; lintupirtti;NaN;NaN;NaN
2006-05-28;6635000;3185000;7.9;11.3;5.6;0.0;21924;9.36; lintupirtti;NaN;NaN;NaN
2006-05-29;6635000;3185000;5.8;9.1;4.4;9.8;19958;9.0; lintupirtti;NaN;NaN;NaN
2006-05-30;6635000;3185000;7.2;8.2;6.2;3.5;7841;9.81; lintupirtti;NaN;NaN;NaN
2006-05-31;6635000;3185000;9.3;11.7;7.2;0.0;23263;10.47; lintupirtti;NaN;NaN;NaN
2006-06-01;6635000;3185000;8.5;10.6;7.8;0.0;18792;9.86; lintupirtti;NaN;NaN;NaN
2006-06-02;6635000;3185000;9.4;11.5;7.3;0.5;29862;10.04; lintupirtti;NaN;NaN;NaN
2006-06-03;6635000;3185000;8.7;10.6;8.1;1.1;15498;10.66; lintupirtti;NaN;NaN;NaN
2006-06-04;6635000;3185000;9.0;11.1;6.6;0.0;26136;9.79; lintupirtti;NaN;NaN;NaN
2006-06-05;6635000;3185000;9.6;10.9;8.1;0.0;23771;10.16; lintupirtti;NaN;NaN;NaN
2006-06-06;6635000;3185000;8.7;10.3;7.6;0.0;23803;8.7; lintupirtti;NaN;NaN;NaN
2006-06-07;6635000;3185000;9.4;11.5;7.5;0.0;21265;9.21; lintupirtti;NaN;NaN;NaN
2006-06-08;6635000;3185000;8.7;10.9;8.2;0.0;23047;10.47; lintupirtti;NaN;NaN;NaN
2006-06-09;6635000;3185000;9.8;12.8;6.6;0.0;19246;11.53; lintupirtti;NaN;NaN;NaN
2006-06-10;6635000;3185000;10.9;12.4;9.9;0.0;29084;10.61; lintupirtti;NaN;NaN;NaN
2006-06-11;6635000;3185000;12.0;14.3;9.1;0.0;29009;10.65; lintupirtti;NaN;NaN;NaN
2006-06-12;6635000;3185000;12.2;14.1;10.7;0.0;29214;13.01; lintupirtti;NaN;NaN;NaN
2006-06-13;6635000;3185000;13.3;15.2;11.8;0.0;28879;13.84; lintupirtti;NaN;NaN;NaN
2006-06-14;6635000;3185000;13.1;15.8;11.4;5.5;24970;13.42; lintupirtti;NaN;NaN;NaN
2006-06-15;6635000;3185000;11.1;12.3;10.4;0.0;29160;10.13; lintupirtti;NaN;NaN;NaN
2006-06-16;6635000;3185000;12.9;15.4;10.4;0.0;26611;13.06; lintupirtti;NaN;NaN;NaN
2006-06-17;6635000;3185000;13.9;16.7;12.1;0.1;28706;13.01; lintupirtti;NaN;NaN;NaN
2006-06-18;6635000;3185000;14.9;18.1;11.8;0.0;29754;13.78; lintupirtti;NaN;NaN;NaN
2006-06-19;6635000;3185000;15.3;18.3;14.0;0.0;27400;15.55; lintupirtti;NaN;NaN;NaN
2006-06-20;6635000;3185000;15.3;18.5;12.7;0.2;24484;16.17; lintupirtti;NaN;NaN;NaN
2006-06-21;6635000;3185000;16.1;19.0;13.6;1.8;25218;17.21; lintupirtti;NaN;NaN;NaN
2006-06-22;6635000;3185000;14.9;17.8;14.2;2.0;24959;16.51; lintupirtti;NaN;NaN;NaN
2006-06-23;6635000;3185000;15.3;17.0;14.2;0.0;27853;15.2; lintupirtti;NaN;NaN;NaN
2006-06-24;6635000;3185000;15.1;17.4;13.7;0.1;28242;14.51; lintupirtti;NaN;NaN;NaN
2006-06-25;6635000;3185000;15.7;17.8;14.2;0.7;26903;16.13; lintupirtti;NaN;NaN;NaN
2006-06-26;6635000;3185000;15.9;17.8;14.1;6.8;24138;15.2; lintupirtti;NaN;NaN;NaN
2006-06-27;6635000;3185000;14.9;16.0;14.2;1.2;17053;16.5; lintupirtti;NaN;NaN;NaN
2006-06-28;6635000;3185000;14.7;16.8;13.6;0.0;23609;15.24; lintupirtti;NaN;NaN;NaN
2006-06-29;6635000;3185000;14.6;15.7;13.3;0.1;27875;14.17; lintupirtti;NaN;NaN;NaN
2006-06-30;6635000;3185000;16.4;19.3;14.0;0.0;27454;15.07; lintupirtti;NaN;NaN;NaN
2006-07-01;6635000;3185000;16.4;18.2;14.9;0.1;32681;15.35; lintupirtti;NaN;NaN;NaN
2006-07-02;6635000;3185000;17.6;20.4;14.6;0.0;27659;15.65; lintupirtti;NaN;NaN;NaN
2006-07-03;6635000;3185000;18.6;21.3;16.9;0.1;35262;19.43; lintupirtti;NaN;NaN;NaN
2006-07-04;6635000;3185000;18.8;20.8;17.6;0.0;30013;19.06; lintupirtti;NaN;NaN;NaN
2006-07-05;6635000;3185000;19.1;21.6;17.1;0.0;27054;15.38; lintupirtti;NaN;NaN;NaN
2006-07-06;6635000;3185000;20.2;22.3;18.3;0.0;29678;19.7; lintupirtti;NaN;NaN;NaN
2006-07-07;6635000;3185000;20.9;22.9;18.8;0.1;28663;20.92; lintupirtti;NaN;NaN;NaN
2006-07-08;6635000;3185000;21.3;23.4;19.7;1.1;25888;22.32; lintupirtti;NaN;NaN;NaN
2006-07-09;6635000;3185000;20.8;22.6;19.2;0.0;26050;19.52; lintupirtti;NaN;NaN;NaN
2006-07-10;6635000;3185000;21.0;23.2;19.4;6.3;22691;22.83; lintupirtti;NaN;NaN;NaN
2006-07-11;6635000;3185000;20.3;22.9;19.0;1.3;25823;19.86; lintupirtti;NaN;NaN;NaN
2006-07-12;6635000;3185000;18.6;20.2;17.4;0.2;26212;18.07; lintupirtti;NaN;NaN;NaN
2006-07-13;6635000;3185000;19.1;21.8;17.4;0.1;25067;17.97; lintupirtti;NaN;NaN;NaN
2006-07-14;6635000;3185000;17.5;20.4;16.0;0.0;25412;14.88; lintupirtti;NaN;NaN;NaN
2006-07-15;6635000;3185000;15.5;16.6;15.0;0.0;25294;12.65; lintupirtti;NaN;NaN;NaN
2006-07-16;6635000;3185000;16.2;18.1;14.7;0.0;25110;14.38; lintupirtti;NaN;NaN;NaN
2006-07-17;6635000;3185000;17.5;20.5;14.0;0.3;25704;16.71; lintupirtti;NaN;NaN;NaN
2006-07-18;6635000;3185000;15.6;18.9;14.9;0.0;26838;13.12; lintupirtti;NaN;NaN;NaN
2006-07-19;6635000;3185000;14.5;15.6;13.9;0.0;22842;11.33; lintupirtti;NaN;NaN;NaN
2006-07-20;6635000;3185000;15.9;18.9;13.7;0.0;26946;12.16; lintupirtti;NaN;NaN;NaN
2006-07-21;6635000;3185000;16.3;18.4;15.4;1.3;13500;15.25; lintupirtti;NaN;NaN;NaN
2006-07-22;6635000;3185000;16.7;19.6;15.2;0.1;18025;17.31; lintupirtti;NaN;NaN;NaN
2006-07-23;6635000;3185000;17.4;20.3;14.9;0.0;21179;17.58; lintupirtti;NaN;NaN;NaN
2006-07-24;6635000;3185000;18.3;21.1;17.0;0.0;19634;19.97; lintupirtti;NaN;NaN;NaN
2006-07-25;6635000;3185000;17.6;21.4;15.4;0.0;27378;18.1; lintupirtti;NaN;NaN;NaN
2006-07-26;6635000;3185000;17.5;19.2;16.6;0.0;24278;16.13; lintupirtti;NaN;NaN;NaN
2006-07-27;6635000;3185000;17.6;20.7;15.9;4.6;23857;14.15; lintupirtti;NaN;NaN;NaN
2006-07-28;6635000;3185000;17.3;19.0;15.8;4.5;17636;18.46; lintupirtti;NaN;NaN;NaN
2006-07-29;6635000;3185000;17.0;18.6;16.0;3.5;16675;18.27; lintupirtti;NaN;NaN;NaN
2006-07-30;6635000;3185000;17.6;18.9;16.3;0.0;22410;17.84; lintupirtti;NaN;NaN;NaN
2006-07-31;6635000;3185000;17.4;18.8;16.4;0.0;22421;15.95; lintupirtti;NaN;NaN;NaN
2006-08-01;6635000;3185000;17.3;18.3;16.8;4.1;16934;17.13; lintupirtti;NaN;NaN;NaN
2006-08-02;6635000;3185000;17.7;19.1;16.6;0.2;20304;17.49; lintupirtti;NaN;NaN;NaN
2006-08-03;6635000;3185000;17.4;18.4;17.0;0.0;11254;17.42; lintupirtti;NaN;NaN;NaN
2006-08-04;6635000;3185000;18.5;21.1;16.3;0.0;20380;18.1; lintupirtti;NaN;NaN;NaN
2006-08-05;6635000;3185000;19.5;22.3;17.1;0.0;22032;17.69; lintupirtti;NaN;NaN;NaN
2006-08-06;6635000;3185000;20.4;23.4;17.3;0.0;21557;18.85; lintupirtti;NaN;NaN;NaN
2006-08-07;6635000;3185000;20.6;22.9;18.6;0.0;20444;17.98; lintupirtti;NaN;NaN;NaN
2006-08-08;6635000;3185000;20.4;22.6;18.8;0.0;21276;17.2; lintupirtti;NaN;NaN;NaN
2006-08-09;6635000;3185000;20.7;22.7;19.0;0.0;20682;17.6; lintupirtti;NaN;NaN;NaN
2006-08-10;6635000;3185000;20.4;21.8;18.6;0.0;23803;17.52; lintupirtti;NaN;NaN;NaN
2006-08-11;6635000;3185000;20.4;21.8;19.8;0.0;19170;17.75; lintupirtti;NaN;NaN;NaN
2006-08-12;6635000;3185000;20.2;21.7;19.3;0.0;21514;17.88; lintupirtti;NaN;NaN;NaN
2006-08-13;6635000;3185000;18.8;20.4;17.8;0.4;13057;18.64; lintupirtti;NaN;NaN;NaN
2006-08-14;6635000;3185000;18.3;18.5;17.6;1.1;13025;19.81; lintupirtti;NaN;NaN;NaN
2006-08-15;6635000;3185000;18.4;20.2;16.9;2.3;14936;18.99; lintupirtti;NaN;NaN;NaN
2006-08-16;6635000;3185000;18.1;19.6;16.8;3.8;14710;18.66; lintupirtti;NaN;NaN;NaN
2006-08-17;6635000;3185000;18.6;20.1;16.0;0.0;16049;18.35; lintupirtti;NaN;NaN;NaN
2006-08-18;6635000;3185000;19.3;21.4;17.8;0.0;18306;19.63; lintupirtti;NaN;NaN;NaN
2006-08-19;6635000;3185000;19.1;21.1;17.0;0.0;15239;19.36; lintupirtti;NaN;NaN;NaN
2006-08-20;6635000;3185000;18.5;20.0;17.9;1.2;8532;18.6; lintupirtti;NaN;NaN;NaN
2006-08-21;6635000;3185000;18.5;19.1;15.6;2.9;21254;18.68; lintupirtti;NaN;NaN;NaN
2006-08-22;6635000;3185000;18.5;20.4;16.5;3.3;11826;18.39; lintupirtti;NaN;NaN;NaN
2006-08-23;6635000;3185000;18.4;17.9;16.0;2.9;9666;18.81; lintupirtti;NaN;NaN;NaN
2006-08-24;6635000;3185000;19.2;21.2;18.0;0.4;16254;18.39; lintupirtti;NaN;NaN;NaN
2006-08-25;6635000;3185000;19.1;21.2;17.7;0.0;14472;18.97; lintupirtti;NaN;NaN;NaN
2006-08-26;6635000;3185000;19.6;21.7;17.8;0.3;16481;19.13; lintupirtti;NaN;NaN;NaN
2006-08-27;6635000;3185000;19.0;20.0;18.4;0.5;12798;19.25; lintupirtti;NaN;NaN;NaN
2006-08-28;6635000;3185000;18.3;20.3;17.5;2.9;11556;17.47; lintupirtti;NaN;NaN;NaN
