x,y,date,temp_avg,temp_min,temp_max,prec,wind_speed_avg,wind_speed_max,wind_dir_avg,rel_humid_avg,rel_humid_max,rel_humid_min,global_rad,vapour_press,snow_depth,pot_evap,temp_sum5,site
3294500,6831500,2018-03-31,-5.1,-13.8,4.2,0,0.9,1.4,27,60,90,27,18378,2.3,34,1.3,0, mouhijarvi
3294500,6831500,2018-04-01,-3.5,-12.7,4.2,0,1.9,3.5,80,64,88,42,20203,3.1,37,2,0, mouhijarvi
3294500,6831500,2018-04-02,-1.3,-2.9,1.2,2.4,4.3,5.9,358,78,88,69,5148,4.3,37,0.9,0, mouhijarvi
3294500,6831500,2018-04-03,-2.1,-5.6,2.9,0,3.6,6.1,276,66,92,41,16045,3.3,37,2.2,0, mouhijarvi
3294500,6831500,2018-04-04,-0.6,-9.9,5.8,4.9,3.8,6.3,146,76,99,44,18504,4.8,35,2.8,0, mouhijarvi
3294500,6831500,2018-04-05,3,1.7,3.9,1.4,2.7,5,146,99,100,97,9821,7.5,31,0.8,0, mouhijarvi
3294500,6831500,2018-04-06,1.7,0.5,4.3,3.2,3.8,6,210,96,100,86,4320,6.6,26,0.5,0, mouhijarvi
3294500,6831500,2018-04-07,1.7,-2.5,5.4,0,4.1,6.3,226,69,90,48,24376,4.6,24,3.4,0, mouhijarvi
3294500,6831500,2018-04-08,4.7,0.3,10.3,1.6,2.1,3.2,175,65,86,40,24523,5.5,30,2.8,0, mouhijarvi
3294500,6831500,2018-04-09,1.9,1.4,6.2,2.9,2.2,3.7,320,90,99,72,3848,6.3,21,0.3,0, mouhijarvi
3294500,6831500,2018-04-10,1.3,-1.9,6.3,0,3.3,5.2,4,53,84,32,18425,3.4,20,2.6,0, mouhijarvi
3294500,6831500,2018-04-11,1.3,-6.7,8.6,0,1.5,2.7,213,62,91,33,21395,3.9,18,2.5,0, mouhijarvi
3294500,6831500,2018-04-12,2,-5.5,9.4,0,1,2.1,358,57,93,23,24628,3.7,15,2.4,0, mouhijarvi
3294500,6831500,2018-04-13,3.6,-5,11.6,0,1.6,2.7,86,54,87,27,19490,3.9,16,2.5,0, mouhijarvi
3294500,6831500,2018-04-14,5.6,-3.2,15.2,0,1.5,3.5,169,55,88,26,19058,4.5,15,2.8,0.6, mouhijarvi
3294500,6831500,2018-04-15,6.1,-2.2,15.2,0.6,1.8,3,105,68,96,31,10818,6.2,12,1.8,1.7, mouhijarvi
3294500,6831500,2018-04-16,6.2,3.7,9.4,0.4,1.7,2.1,97,98,100,93,5076,9.3,9,0.6,2.9, mouhijarvi
3294500,6831500,2018-04-17,4,3.1,7.7,0.7,2.5,3.5,266,99,100,95,8176,8,0,1,2.9, mouhijarvi
3294500,6831500,2018-04-18,6.8,1.5,14.1,1.2,2.1,4.2,284,83,100,52,22813,8,0,3,4.7, mouhijarvi
3294500,6831500,2018-04-19,6.9,2.9,13.9,0,2.5,4.2,297,78,99,47,19235,7.5,0,3.1,6.6, mouhijarvi
3294500,6831500,2018-04-20,9.1,2.4,16.1,5.8,2.8,4.9,221,74,99,52,20977,8.4,0,3.7,10.7, mouhijarvi
3294500,6831500,2018-04-21,7,4.6,11.6,0.4,4.6,6.5,302,79,100,61,13756,7.7,0,2.6,12.7, mouhijarvi
3294500,6831500,2018-04-22,4,3,7.6,0,2.1,3.1,27,82,93,67,11563,6.6,0,1.5,12.7, mouhijarvi
3294500,6831500,2018-04-23,5,-0.8,10.3,1.2,3.6,4.9,149,66,92,46,16139,5.7,0,2.8,12.7, mouhijarvi
3294500,6831500,2018-04-24,5.3,2.4,8.4,0.5,3.9,5.3,169,86,94,76,6311,7.8,0,1,13, mouhijarvi
3294500,6831500,2018-04-25,5.5,3.7,9.9,0.5,2.9,4.1,204,91,99,76,10670,8.1,0,1.4,13.5, mouhijarvi
3294500,6831500,2018-04-26,3.7,-0.1,9.5,0,3.3,7.1,236,72,99,45,16682,5.6,0,2.9,13.5, mouhijarvi
3294500,6831500,2018-04-27,5.4,-0.2,12.1,1.3,2.3,4.2,211,70,94,46,16189,6.2,0,2.5,13.9, mouhijarvi
3294500,6831500,2018-04-28,5,-0.3,11.7,1.1,2,4,215,80,97,58,15962,6.8,0,1.9,13.9, mouhijarvi
3294500,6831500,2018-04-29,4.4,-0.2,10.1,3.3,1.7,3.2,177,90,99,71,14022,7.6,0,1.5,13.9, mouhijarvi
3294500,6831500,2018-04-30,5.4,-0.9,12.3,0,1.8,3.2,9,79,100,56,20880,7,0,2.6,14.3, mouhijarvi
3294500,6831500,2018-05-01,5.5,3.9,8.4,14.7,4.5,6.2,86,93,99,83,3146,8.5,0,0.3,14.8, mouhijarvi
3294500,6831500,2018-05-02,6.3,5.4,8.5,3.7,3.6,5.8,190,94,99,87,8557,8.9,0,1,16.1, mouhijarvi
3294500,6831500,2018-05-03,8.9,4.4,14,6.5,2.9,5.2,149,78,98,53,21802,8.6,0,3.4,20, mouhijarvi
3294500,6831500,2018-05-04,5.6,4.8,10.9,0.1,4.4,5.8,239,92,98,89,7819,8.3,0,1.1,20.6, mouhijarvi
3294500,6831500,2018-05-05,7.5,2.5,15.1,0,1.8,3,292,75,93,47,20466,7.5,0,2.6,23.1, mouhijarvi
3294500,6831500,2018-05-06,11.9,3.3,19.2,0,3.2,6.2,221,73,98,54,26158,10.1,0,5.2,30, mouhijarvi
3294500,6831500,2018-05-07,13.3,4,21.2,0,3.1,6.3,263,68,99,46,21830,10.1,0,4.8,38.3, mouhijarvi
3294500,6831500,2018-05-08,11.8,4.4,18.3,0,2.2,3.5,69,48,81,27,27648,6.2,0,4.4,45.1, mouhijarvi
3294500,6831500,2018-05-09,14.2,5.5,20.5,0,3.2,4.3,140,39,66,23,31075,6,0,6.9,54.3, mouhijarvi
3294500,6831500,2018-05-10,13.9,5.9,21.1,0,3.7,6,129,44,65,26,24934,6.7,0,5.8,63.2, mouhijarvi
3294500,6831500,2018-05-11,16.3,6.3,23.7,0,2.8,4.5,131,43,69,22,27637,7.1,0,6,74.5, mouhijarvi
3294500,6831500,2018-05-12,16.3,5.9,25.4,0,1.9,2.7,122,46,78,20,30208,7.6,0,5.8,85.8, mouhijarvi
3294500,6831500,2018-05-13,17.2,6,26.2,0,1.4,2.6,11,48,85,19,25088,8.3,0,4.8,98, mouhijarvi
3294500,6831500,2018-05-14,19.2,7.9,28.1,0,1.5,3.1,356,47,86,19,25416,9.2,0,4.9,112.2, mouhijarvi
3294500,6831500,2018-05-15,19.6,9.6,27.5,0,2,3.3,11,47,83,21,16942,9.7,0,3.4,126.8, mouhijarvi
3294500,6831500,2018-05-16,19.3,9.8,27.5,0,2,4.5,53,55,86,28,22172,11.3,0,5,141.1, mouhijarvi
3294500,6831500,2018-05-17,16,11.9,22,0,3.1,5.5,354,61,79,49,20585,11.1,0,4.4,152.1, mouhijarvi
3294500,6831500,2018-05-18,12.3,8.5,17.8,0,4.6,6.8,352,47,69,29,25931,6.3,0,5.8,159.4, mouhijarvi
3294500,6831500,2018-05-19,12,3.8,17.9,0,2.8,4,320,47,75,29,26935,6.1,0,5.1,166.4, mouhijarvi
3294500,6831500,2018-05-20,14.6,3.9,22,0,2.6,4.6,213,47,80,27,35482,7.4,0,7,176, mouhijarvi
3294500,6831500,2018-05-21,17.8,9.7,24.2,0,3.5,5.7,218,46,72,24,26777,8.7,0,6.9,188.8, mouhijarvi
3294500,6831500,2018-05-22,17.5,7.4,24.1,0,2.5,4.4,244,49,85,30,30053,9.1,0,6.4,201.3, mouhijarvi
3294500,6831500,2018-05-23,15.6,10.7,21.9,0,3.9,6,339,49,72,32,25657,8.4,0,6.2,211.9, mouhijarvi
3294500,6831500,2018-05-24,13.7,5.8,20.1,0,3,5,351,45,77,23,33890,6.7,0,6.4,220.6, mouhijarvi
3294500,6831500,2018-05-25,16.9,5.2,24.5,0,2.5,4,225,47,82,26,29383,8.3,0,6.5,232.5, mouhijarvi
3294500,6831500,2018-05-26,17.4,8.8,25,0,2.8,5.2,269,49,81,31,25744,9.3,0,6,244.9, mouhijarvi
3294500,6831500,2018-05-27,15.1,10.1,20.7,0,3.6,5.4,4,41,59,28,25042,6.7,0,6,255, mouhijarvi
3294500,6831500,2018-05-28,16.9,6.4,24.6,0,2.3,3.6,239,44,73,24,27277,7.7,0,5.5,266.9, mouhijarvi
3294500,6831500,2018-05-29,17.7,8.6,24.9,0,5,8.5,248,48,78,28,28310,9.1,0,8.2,279.6, mouhijarvi
3294500,6831500,2018-05-30,15.7,11,21.4,0,5.2,6.7,351,49,64,38,28879,8.4,0,7.1,290.3, mouhijarvi
3294500,6831500,2018-05-31,14.6,7.5,20.5,0,2.5,4.5,357,48,70,29,28314,7.6,0,5,299.9, mouhijarvi
3294500,6831500,2018-06-01,15.8,6.8,22.6,0,3.9,5.7,238,55,82,34,26345,9.5,0,6.9,310.7, mouhijarvi
3294500,6831500,2018-06-02,17.6,10.5,24,0,3.5,5.3,271,57,88,36,29408,10.9,0,7.1,323.3, mouhijarvi
3294500,6831500,2018-06-03,15.9,8.7,21.4,0,3.8,6.7,278,51,77,32,37156,8.9,0,8.2,334.2, mouhijarvi
3294500,6831500,2018-06-04,12.2,10.5,17,0,6,7.8,311,46,71,30,23288,6.4,0,6.4,341.4, mouhijarvi
3294500,6831500,2018-06-05,8.8,5.9,11.8,0,5.7,8.1,320,47,66,35,22486,5.1,0,5.8,345.2, mouhijarvi
3294500,6831500,2018-06-06,8.2,3.8,12.5,0.2,3,4.7,293,63,85,49,17618,6.6,0,3.2,348.4, mouhijarvi
3294500,6831500,2018-06-07,9.8,2.2,15.5,0,4.6,7.7,275,64,89,48,19577,7.6,0,4.7,353.2, mouhijarvi
3294500,6831500,2018-06-08,10.4,2.1,15.7,0,2.8,4.4,287,52,89,35,19778,6.4,0,4,358.6, mouhijarvi
3294500,6831500,2018-06-09,11.5,3.3,17.7,0,1.8,3,323,53,81,37,20707,7,0,3.7,365.1, mouhijarvi
3294500,6831500,2018-06-10,16.3,4.8,23.7,0.3,1.8,3.4,184,54,86,35,22979,9.8,0,4.5,376.4, mouhijarvi
3294500,6831500,2018-06-11,17.2,11.1,24.2,17.5,2.4,3.8,231,69,83,53,16988,13.3,0,3.6,388.6, mouhijarvi
3294500,6831500,2018-06-12,14.6,10.7,19.5,0,4.3,5.9,1,47,74,34,27529,7.4,0,6.7,398.2, mouhijarvi
3294500,6831500,2018-06-13,12.8,6.1,17.6,0,1.9,2.9,306,52,80,36,19462,7.4,0,3.6,406, mouhijarvi
3294500,6831500,2018-06-14,14.9,4.5,20.9,0,2.6,4.2,190,53,88,37,22122,8.7,0,4.9,415.9, mouhijarvi
3294500,6831500,2018-06-15,17.5,14.2,21.8,0,4.6,6.8,195,55,75,32,19480,10.9,0,5.7,428.4, mouhijarvi
3294500,6831500,2018-06-16,16.9,9.7,23.1,0,2.9,5.2,229,53,88,33,21067,9.5,0,5.2,440.3, mouhijarvi
3294500,6831500,2018-06-17,18.2,8.3,25.6,0.9,2.8,4.2,89,49,81,29,29761,9.7,0,6.8,453.5, mouhijarvi
3294500,6831500,2018-06-18,17,14.2,23.2,0,5.5,7.2,206,60,86,44,30150,11.3,0,7.4,465.5, mouhijarvi
3294500,6831500,2018-06-19,13.5,11.4,16.6,10.8,4.7,7.3,218,74,91,52,11430,11.4,0,2.9,474, mouhijarvi
3294500,6831500,2018-06-20,14.3,10,19,0,4.4,7.1,254,52,81,31,30913,8.2,0,7.5,483.3, mouhijarvi
3294500,6831500,2018-06-21,12.7,7,18.5,24.1,2.8,4.1,128,75,99,39,18396,10.8,0,3.5,491, mouhijarvi
3294500,6831500,2018-06-22,11.2,9.2,14.1,7.4,5.6,7.5,210,88,99,74,15869,11.6,0,3,497.2, mouhijarvi
3294500,6831500,2018-06-23,11.7,9.1,14.7,0,4.2,5.7,239,73,90,61,20887,10,0,3.9,503.9, mouhijarvi
3294500,6831500,2018-06-24,14.7,8,19.7,0,2.5,4,328,62,88,46,28933,10.3,0,5.4,513.6, mouhijarvi
3294500,6831500,2018-06-25,16.2,12.7,19.9,0,2.1,3.2,349,67,86,59,18400,12.3,0,3.4,524.8, mouhijarvi
3294500,6831500,2018-06-26,16,11.6,21,0,2.6,3.9,248,69,93,55,33545,12.4,0,6.2,535.8, mouhijarvi
3294500,6831500,2018-06-27,16.6,7.7,23.5,0,2.8,4.8,251,62,92,41,30535,11.4,0,6.6,547.4, mouhijarvi
3294500,6831500,2018-06-28,18.7,9.2,27.4,12.2,3.8,7.1,217,60,97,35,32494,12.2,0,8.7,561.1, mouhijarvi
3294500,6831500,2018-06-29,12.6,10.8,21.3,1.6,5,7,337,72,98,46,11880,10.3,0,3.1,568.7, mouhijarvi
3294500,6831500,2018-06-30,12.9,7.9,16.7,0.3,4.6,6.9,356,57,78,45,20974,8.3,0,5,576.6, mouhijarvi
3294500,6831500,2018-07-01,15,8.1,20.1,0,4.9,6.5,28,51,76,35,28984,8.5,0,7.1,586.6, mouhijarvi
3294500,6831500,2018-07-02,14.7,10.4,19.5,0,4.3,6,47,58,72,42,18551,9.6,0,4.8,596.3, mouhijarvi
3294500,6831500,2018-07-03,14.7,13.2,17,17.3,1.8,3.2,36,83,98,68,6862,13.6,0,1.2,606, mouhijarvi
3294500,6831500,2018-07-04,14.8,12.4,19.3,1.6,1.7,2.7,316,89,99,67,12859,14.8,0,2.1,615.8, mouhijarvi
3294500,6831500,2018-07-05,16.4,11.4,21.9,0.3,3.8,5.5,328,77,97,57,27698,14.2,0,5.6,627.2, mouhijarvi
3294500,6831500,2018-07-06,17.4,13.4,22,0,3.4,4.6,344,76,96,58,19271,14.9,0,3.9,639.6, mouhijarvi
3294500,6831500,2018-07-07,18,13.6,22.3,0,4,5.5,329,69,92,54,23454,14,0,5.5,652.6, mouhijarvi
3294500,6831500,2018-07-08,17.9,13.2,21.7,0,3.1,4.6,343,68,85,56,20664,13.6,0,4.8,665.5, mouhijarvi
3294500,6831500,2018-07-09,19.1,13,24.2,0,2,3.2,36,65,89,43,27403,13.7,0,5.3,679.6, mouhijarvi
3294500,6831500,2018-07-10,19.4,11.8,24.6,0,2.1,3.7,47,59,89,38,29974,12.5,0,6.2,694, mouhijarvi
3294500,6831500,2018-07-11,18.5,12.8,23.3,0,1.5,3.2,79,70,93,52,17161,14.5,0,3.5,707.5, mouhijarvi
3294500,6831500,2018-07-12,19.2,13.6,23.9,2.5,1.6,2.7,92,75,95,57,16920,16.5,0,3.3,721.7, mouhijarvi
3294500,6831500,2018-07-13,20.3,14.1,26.3,10.3,1.4,3.3,8,74,95,52,22165,17.1,0,4.1,737, mouhijarvi
3294500,6831500,2018-07-14,21.3,14.3,27.1,0,2.1,3.6,323,62,95,35,25232,15.1,0,5.7,753.3, mouhijarvi
3294500,6831500,2018-07-15,22.2,13,28.8,0,1.7,3,344,58,90,34,27878,14.5,0,5.7,770.5, mouhijarvi
3294500,6831500,2018-07-16,24.4,14.4,30.7,0,1.6,2.3,29,54,83,32,24487,15.3,0,5.2,789.9, mouhijarvi
3294500,6831500,2018-07-17,25.6,15.9,31.8,0,2.5,4.7,70,49,78,27,24714,14.9,0,6.8,810.5, mouhijarvi
3294500,6831500,2018-07-18,24.9,16.4,30.6,0,3.1,5.6,85,49,79,28,25844,14.7,0,7.5,830.4, mouhijarvi
3294500,6831500,2018-07-19,22.9,14.6,29.1,0,2.7,4.1,70,53,79,31,29088,14.2,0,7,848.3, mouhijarvi
3294500,6831500,2018-07-20,20.5,17,26.4,12.2,2.2,3,7,80,97,69,8435,19,0,1.9,863.8, mouhijarvi
3294500,6831500,2018-07-21,20.3,17.5,24.2,3.1,1.8,3.1,333,91,97,81,15721,21.5,0,2.7,879.1, mouhijarvi
3294500,6831500,2018-07-22,21.2,17.6,26.1,0,3.2,4.9,219,71,96,43,23670,17,0,5.6,895.3, mouhijarvi
3294500,6831500,2018-07-23,21.6,14.1,27.8,0,1.8,2.9,198,66,97,39,21848,16.1,0,4.7,911.9, mouhijarvi
3294500,6831500,2018-07-24,22.8,14.5,29.4,0,1.7,2.8,150,62,92,36,24599,16.6,0,5.2,929.7, mouhijarvi
3294500,6831500,2018-07-25,23.6,17.2,29.5,5.3,2.1,3.5,159,65,88,45,20516,18.4,0,5.2,948.3, mouhijarvi
3294500,6831500,2018-07-26,24.5,17.8,30.5,0,2,3.1,230,61,92,38,21672,17.9,0,5.3,967.8, mouhijarvi
3294500,6831500,2018-07-27,25.2,17.1,31.4,0,2.3,3.8,71,62,93,39,20254,19,0,5.1,988, mouhijarvi
3294500,6831500,2018-07-28,24.6,20.4,29.1,0,4.9,6.3,83,69,81,56,21730,20.8,0,6.9,1007.6, mouhijarvi
3294500,6831500,2018-07-29,24.7,21.1,29.5,0,4.6,6,114,69,82,51,16628,21.2,0,4.8,1027.3, mouhijarvi
3294500,6831500,2018-07-30,25.5,20.6,30.6,0,3.4,4.9,123,66,84,49,23432,21,0,6.7,1047.8, mouhijarvi
3294500,6831500,2018-07-31,23.1,19.1,30.5,6.2,2.5,4.3,115,75,93,55,26482,20.9,0,5.7,1065.9, mouhijarvi
3294500,6831500,2018-08-01,24.2,17.7,30.5,0,1.5,2.9,175,72,93,52,24980,21.2,0,5.3,1085.1, mouhijarvi
3294500,6831500,2018-08-02,23.6,18.4,30.2,2.9,2.3,3.6,190,71,92,46,27936,20.3,0,6.1,1103.7, mouhijarvi
3294500,6831500,2018-08-03,22,17.8,27.4,0,3.4,5.4,234,74,93,50,20275,18.9,0,4.7,1120.7, mouhijarvi
3294500,6831500,2018-08-04,19.4,15.6,25.2,4.5,2.5,3.8,285,76,95,54,16225,17,0,3.3,1135.1, mouhijarvi
3294500,6831500,2018-08-05,18.6,15,23.5,1.9,2.7,4.7,268,74,95,46,26140,15.3,0,5.7,1148.7, mouhijarvi
3294500,6831500,2018-08-06,14.7,11.9,18.7,0.3,4.8,7.9,268,77,93,56,15397,12.7,0,4,1158.4, mouhijarvi
3294500,6831500,2018-08-07,16.7,11.4,22.2,0,2.8,4.8,266,65,95,40,19051,11.8,0,4.6,1170.1, mouhijarvi
3294500,6831500,2018-08-08,19.3,9.1,26.2,0,2.8,4.3,176,65,90,46,17071,14.4,0,4.2,1184.4, mouhijarvi
3294500,6831500,2018-08-09,22.1,17.6,26.7,0.1,3.8,6.3,179,74,95,60,23260,19.4,0,5.6,1201.5, mouhijarvi
3294500,6831500,2018-08-10,23.2,18.5,29.8,0,4.7,7.6,171,72,96,44,20776,19.8,0,6.3,1219.7, mouhijarvi
3294500,6831500,2018-08-11,17.9,16.4,23,0.1,4.2,7.5,224,64,90,51,27907,12.5,0,6.5,1232.6, mouhijarvi
3294500,6831500,2018-08-12,13,9,18.4,5.7,1.8,2.6,48,85,93,75,8255,12.7,0,1.1,1240.6, mouhijarvi
3294500,6831500,2018-08-13,13.4,8.9,17.4,0.1,3.7,5.8,263,75,91,57,16175,11.4,0,3.6,1249, mouhijarvi
3294500,6831500,2018-08-14,15.2,9.9,19.8,0,2.3,3.8,249,68,92,47,16427,11.4,0,3.2,1259.2, mouhijarvi
3294500,6831500,2018-08-15,15.4,10.4,21,0,1.5,3,239,71,91,46,18295,11.9,0,2.9,1269.6, mouhijarvi
3294500,6831500,2018-08-16,16.2,7.9,22.5,0,2.6,4,188,69,95,44,19336,12.6,0,4,1280.8, mouhijarvi
3294500,6831500,2018-08-17,19.7,14.6,24.3,1.8,4.8,6.2,176,71,91,54,17640,16.1,0,4.8,1295.5, mouhijarvi
3294500,6831500,2018-08-18,18.6,15.8,22.5,2.7,4.4,6,204,67,98,41,19548,14,0,4.9,1309.1, mouhijarvi
3294500,6831500,2018-08-19,16.2,14.5,20.6,0,4.2,6,236,73,96,50,16884,13.1,0,4,1320.3, mouhijarvi
3294500,6831500,2018-08-20,13.8,8.8,19.7,10.6,2.2,3.7,266,80,93,56,22442,12.5,0,3.6,1329.1, mouhijarvi
3294500,6831500,2018-08-21,12.3,8.7,16.7,0,4.3,7,295,67,93,42,16884,9.3,0,4.1,1336.4, mouhijarvi
3294500,6831500,2018-08-22,13.9,5.5,19.3,1.5,4.1,5.5,227,63,89,36,21730,10,0,4.8,1345.3, mouhijarvi
3294500,6831500,2018-08-23,17.5,14.8,19.6,3.3,4.1,5.7,214,83,98,63,8730,16.4,0,2.1,1357.8, mouhijarvi
3294500,6831500,2018-08-24,19.4,14.1,25,5.6,4.9,7.1,163,75,95,53,14303,16.5,0,4.4,1372.2, mouhijarvi
3294500,6831500,2018-08-25,15.6,14.1,19.4,0,3.7,5.5,197,74,97,52,20934,12.8,0,4.2,1382.8, mouhijarvi
3294500,6831500,2018-08-26,12.7,8.7,16.6,0.5,2.8,5.2,163,88,97,68,8906,12.9,0,1.6,1390.5, mouhijarvi
3294500,6831500,2018-08-27,12.8,8.9,17.6,0,2.6,4.1,200,77,98,50,11855,10.9,0,2.3,1398.3, mouhijarvi
3294500,6831500,2018-08-28,12.9,6.1,18.3,0,2,3,123,82,97,65,9871,12.3,0,1.5,1406.2, mouhijarvi
3294500,6831500,2018-08-29,15.3,8.5,21.8,0,2.1,3.4,100,72,97,45,17233,11.9,0,3.4,1416.5, mouhijarvi
3294500,6831500,2018-08-30,13.4,7.6,18.5,0,1.3,2.6,77,84,98,69,15001,12.8,0,2,1424.9, mouhijarvi
3294500,6831500,2018-08-31,14.4,9.6,19.5,0.3,2.2,4.5,22,85,99,62,21845,13.9,0,3.6,1434.3, mouhijarvi
3294500,6831500,2018-09-01,15.4,13.1,18.4,2.8,1.8,3,63,94,99,84,5832,16.5,0,1,1444.7, mouhijarvi
3294500,6831500,2018-09-02,16,13.8,20.7,0.1,1.2,2,275,89,99,68,9788,15.9,0,1.6,1455.7, mouhijarvi
3294500,6831500,2018-09-03,15.8,8.8,22.5,0,1.4,2.4,165,79,99,51,13118,13.7,0,2.4,1466.5, mouhijarvi
3294500,6831500,2018-09-04,15.8,10.7,21.2,0.1,1.6,2.6,113,84,98,62,13572,14.8,0,2.4,1477.3, mouhijarvi
3294500,6831500,2018-09-05,15,11,19.8,0,1.4,2.4,40,86,99,64,10361,14.4,0,1.7,1487.3, mouhijarvi
3294500,6831500,2018-09-06,14.2,10.3,18.1,0,1.6,2.4,45,93,99,80,9670,15,0,1.5,1496.5, mouhijarvi
3294500,6831500,2018-09-07,16.8,12.6,21.6,0,2.9,4,71,83,97,64,10678,15.6,0,2.3,1508.3, mouhijarvi
3294500,6831500,2018-09-08,17,13.1,22.1,0,3.2,3.9,87,85,95,71,12323,16.4,0,2.5,1520.3, mouhijarvi
3294500,6831500,2018-09-09,16.6,14.4,20.7,1.7,2.8,3.9,113,89,98,74,8982,16.5,0,1.7,1531.9, mouhijarvi
3294500,6831500,2018-09-10,15.7,12.3,19,12.5,2.8,4.2,139,88,98,73,8075,15.5,0,1.4,1542.6, mouhijarvi
3294500,6831500,2018-09-11,13.7,11.9,16.5,21.1,3.4,4.2,151,93,98,80,3877,14.4,0,0.8,1551.3, mouhijarvi
3294500,6831500,2018-09-12,12.6,11,15.3,1.3,5.6,8.5,236,82,98,65,8320,11.9,0,2.2,1558.9, mouhijarvi
3294500,6831500,2018-09-13,11.5,9,15.5,0,4.5,6.5,238,77,94,60,11455,10.3,0,2.6,1565.4, mouhijarvi
3294500,6831500,2018-09-14,11.2,7.1,15.4,2.2,3.7,5.7,198,87,97,66,10292,11.6,0,1.3,1571.6, mouhijarvi
3294500,6831500,2018-09-15,10.9,8.8,14,9.2,3.2,5.3,197,95,100,87,5537,12.3,0,0.5,1577.5, mouhijarvi
3294500,6831500,2018-09-16,9.4,4.1,14.8,2.7,3.1,5.6,229,81,99,54,11365,9.4,0,2.3,1581.9, mouhijarvi
3294500,6831500,2018-09-17,10.3,5.8,13.5,8.1,3.7,5.5,225,94,98,89,3856,11.8,0,0.2,1587.2, mouhijarvi
3294500,6831500,2018-09-18,11.5,6.8,14.6,0.4,3.4,4.4,204,92,98,76,7841,12.7,0,1.1,1593.7, mouhijarvi
3294500,6831500,2018-09-19,14.9,11.8,17.8,0.1,4.1,5.6,207,87,98,74,5180,14.6,0,1.1,1603.6, mouhijarvi
3294500,6831500,2018-09-20,15.1,12.9,18.7,0,5.9,9,213,72,94,49,9025,12.1,0,3,1613.7, mouhijarvi
3294500,6831500,2018-09-21,14.2,9.3,18.2,2.4,4.4,6.1,174,82,96,73,8327,13.6,0,1.6,1622.9, mouhijarvi
3294500,6831500,2018-09-22,12.7,10.3,18.9,1.5,5.9,8.4,195,76,82,64,7862,10.8,0,2.2,1630.6, mouhijarvi
3294500,6831500,2018-09-23,8.9,6.4,13,0,4,6.6,222,78,94,60,9252,8.7,0,1.6,1634.5, mouhijarvi
3294500,6831500,2018-09-24,6.3,2.1,10.6,0.5,3.4,5.9,280,74,90,55,8712,7,0,1.5,1635.8, mouhijarvi
3294500,6831500,2018-09-25,6.6,0.9,11,0.6,4.2,7,272,71,85,57,10631,7,0,1.8,1637.4, mouhijarvi
3294500,6831500,2018-09-26,9,6.7,10.5,11.2,6.3,9.5,239,83,96,62,1519,9.5,0,0.5,1641.4, mouhijarvi
3294500,6831500,2018-09-27,7.5,4.9,9.9,0,5.7,9.1,274,68,94,50,9839,6.8,0,2.7,1643.9, mouhijarvi
3294500,6831500,2018-09-29,4.3,-3,8.8,4.5,3.6,5.9,205,82,99,55,13345,6.9,0,1.9,1643.9, mouhijarvi
3294500,6831500,2018-09-30,8.4,5.2,10.7,0.2,4,5.6,217,88,98,71,4306,9.6,0,0.8,1647.3, mouhijarvi
3294500,6831500,2018-10-01,7.5,4.6,11.3,0.8,2.1,3.1,222,91,99,72,8654,9.4,0,0.9,1649.8, mouhijarvi
3294500,6831500,2018-10-02,5.1,0.4,10,0,1.3,2.8,337,83,99,56,12672,7.1,0,1.2,1649.9, mouhijarvi
3294500,6831500,2018-10-03,4.5,2,7.5,0,3.3,4.5,7,81,91,65,13468,6.7,0,1.8,1649.9, mouhijarvi
3294500,6831500,2018-10-04,2.1,-0.1,5,2.4,2.7,3.6,292,81,93,63,8280,5.8,0,1.1,1649.9, mouhijarvi
3294500,6831500,2018-10-05,6.2,-0.9,10.7,4,4.3,5.8,208,89,98,71,4514,8.6,0,0.7,1651.1, mouhijarvi
3294500,6831500,2018-10-06,6.2,3.3,10,0,3.6,5.9,229,85,96,64,8500,7.9,0,1,1652.3, mouhijarvi
3294500,6831500,2018-10-07,2.7,-0.2,8,0,1.3,2.8,335,86,97,60,9216,6.3,0,0.8,1652.3, mouhijarvi
3294500,6831500,2018-10-08,4.3,-2.9,8.7,3.5,4,7,190,92,98,77,4399,8.1,0,0.8,1652.3, mouhijarvi
3294500,6831500,2018-10-09,10.4,7.5,11.3,4.4,4.8,6,210,96,98,91,1552,12.2,0,0,1657.7, mouhijarvi
3294500,6831500,2018-10-10,10.2,6.4,13,0,3.3,5.6,263,83,98,60,7049,10,0,1.2,1662.9, mouhijarvi
3294500,6831500,2018-10-11,7.9,2.5,11.5,0.3,2.1,3.7,184,97,99,93,3164,10.6,0,0.5,1665.8, mouhijarvi
3294500,6831500,2018-10-12,11,8.9,15.4,0,3.3,4,179,90,98,72,5666,11.8,0,0.8,1671.8, mouhijarvi
3294500,6831500,2018-10-13,12.1,9.5,14.7,0,3.5,4.5,194,91,98,83,5224,12.8,0,0.8,1678.9, mouhijarvi
3294500,6831500,2018-10-14,13.8,11,19,0,4.2,5.2,191,79,94,57,6782,12.3,0,1.2,1687.7, mouhijarvi
3294500,6831500,2018-10-15,12.7,10.5,16.8,0,4.4,5,190,83,96,67,6419,12,0,1.2,1695.4, mouhijarvi
3294500,6831500,2018-10-16,8.6,5.5,12.2,0.2,2,3.4,278,93,98,79,3265,10.3,0,0.5,1699, mouhijarvi
