time;UTC;ID;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;lamposumma_v;radiation
2009-08-04;0;1;0.16666666666666666;1022.5416666666665;54.166666666666664;0.0;-1.0;16.604166666666668;8.5;22.3;6.241666666666667;;176.95833333333334;3.1791666666666667;1.6541666666666666;477.7110248447204;252.53437500000007
2009-08-05;0;1;2.375;1022.4833333333332;54.875;0.0;-1.0;18.3;11.9;25.1;8.4625;;227.95833333333334;3.4666666666666663;1.9041666666666666;491.0110248447204;220.58875
2009-08-06;0;1;3.375;1024.2541666666666;68.16666666666667;1.2;-1.0;17.229166666666668;11.2;24.5;10.645833333333332;;163.54166666666666;3.412500000000001;1.9208333333333336;503.2401915113871;205.41729166666667
2009-08-07;0;1;2.6666666666666665;1024.6916666666668;69.95833333333333;0.0;-1.0;17.604166666666664;10.1;24.7;10.987499999999997;;177.41666666666666;3.0416666666666665;1.7916666666666667;515.8443581780538;190.38749999999996
2009-08-08;0;1;1.0;1019.7375000000002;64.08333333333333;0.0;-1.0;19.812499999999996;13.8;24.8;12.316666666666663;;218.91666666666666;6.4958333333333345;3.691666666666666;530.6568581780538;188.4475
2009-08-09;0;1;3.3333333333333335;1014.3166666666666;79.16666666666667;3.3;-1.0;17.90416666666667;13.3;25.8;13.966666666666663;;233.25;3.941666666666666;2.233333333333334;543.5610248447205;159.76062500000003
2009-08-10;0;1;7.125;1012.9708333333334;88.5;0.0;-1.0;13.829166666666667;12.1;15.3;11.929166666666665;;45.083333333333336;4.216666666666667;2.5374999999999996;552.3901915113871;74.17458333333333
2009-08-11;0;1;6.458333333333333;1004.1291666666667;90.0;0.6;-1.0;14.266666666666666;11.4;18.4;12.520833333333336;;179.45833333333334;2.5541666666666667;1.425;561.6568581780538;129.95770833333336
2009-08-12;0;1;7.375;997.7458333333333;89.91666666666667;0.2;-1.0;12.604166666666666;9.6;14.8;10.979166666666666;;211.29166666666666;5.3;3.0208333333333335;569.2610248447204;74.84395833333333
2009-08-13;0;1;4.083333333333333;995.8874999999999;73.625;0.2;-1.0;11.0875;6.4;16.9;6.204166666666665;;318.25;5.120833333333333;2.979166666666666;575.3485248447204;142.1760416666667
2009-08-14;0;1;3.4583333333333335;999.3874999999998;84.16666666666667;0.0;-1.0;9.825000000000001;4.9;16.9;6.904166666666668;;152.58333333333334;2.275;1.2333333333333332;580.1735248447204;162.905
2009-08-15;0;1;5.25;1003.5999999999999;88.91666666666667;3.0999999999999996;-1.0;9.470833333333331;4.6;16.4;7.520833333333335;;131.16666666666666;2.525;1.5208333333333337;584.6443581780537;114.37562499999996
2009-08-16;0;1;7.791666666666667;1002.3958333333331;97.54166666666667;2.7;-1.0;6.720833333333334;5.1;7.9;6.383333333333333;;69.33333333333333;4.695833333333334;2.8875000000000006;586.365191511387;42.62916666666667
2009-08-17;0;1;5.041666666666667;1000.595833333333;80.375;0.0;-1.0;6.658333333333332;2.7;10.7;3.2833333333333328;;93.125;5.45;3.154166666666667;588.0235248447203;176.8577083333333
