time;UTC;ID;cloudiness;hpa;rh;rainfall;snowdepth;t_mean;t_min;t_max;t_dewpoint;visibility;wind_direction;gust_speed;wind_speed;lamposumma_v;radiation
2010-06-11;0;1;5.715277777777778;1009.3506944444448;69.54861111111111;2.5;-1.0;7.87986111111111;2.9;13.7;2.167361111111112;;73.13888888888889;5.092361111111111;2.9659722222222213;96.19059217660836;236.48283333333333
2010-06-12;0;1;1.4930555555555556;1001.4013888888888;60.013888888888886;0.0;-1.0;9.295833333333334;3.7;14.4;1.1708333333333332;;67.0;7.1874999999999964;4.236111111111114;100.4864255099417;307.14079166666664
2010-06-13;0;1;1.0;1001.2971962616822;54.7196261682243;0.0;-1.0;8.10841121495327;2.8;12.8;-1.0570093457943925;;44.046728971962615;5.586915887850468;3.1168224299065415;103.59483672489496;319.25864583333333
2010-06-14;0;1;5.96875;1012.259375;67.34375;0.05;-1.0;7.071874999999999;1.4;10.8;1.053125;;94.46875;3.5437499999999997;2.0406250000000004;105.66671172489495;172.03581250000005
2010-06-15;0;1;4.428571428571429;1017.0974999999993;55.9125;0.0;-1.0;7.685185185185185;1.2;11.0;-1.0712500000000003;;194.46835443037975;2.797402597402598;1.584615384615385;108.35189691008014;205.47170833333325
2010-06-16;0;1;4.838028169014085;1013.1795774647895;49.83802816901409;0.0;-1.0;10.58380281690141;3.8;14.9;0.21408450704225354;;283.2957746478873;4.288028169014087;2.369718309859154;113.93569972698155;221.4195
2010-06-17;0;1;6.444444444444445;1009.7097222222221;62.354166666666664;0.0;-1.0;11.054166666666667;7.2;13.6;3.981944444444446;;228.09027777777777;3.1819444444444454;1.8041666666666667;119.98986639364821;150.48618750000003
2010-06-18;0;1;6.055555555555555;1006.7673611111113;69.29861111111111;0.9833333333333334;-1.0;11.965277777777779;7.4;17.0;6.101388888888888;;106.51388888888889;2.3604166666666666;1.3104166666666663;126.95514417142599;162.11410416666666
2010-06-19;0;1;6.770833333333333;1006.4180555555563;89.36805555555556;9.833333333333337;-1.0;10.92361111111111;7.2;14.1;9.177083333333336;;140.8125;3.8319444444444435;2.106250000000001;132.8787552825371;107.70820833333332
2010-06-20;0;1;6.909722222222222;1001.452083333334;94.1875;9.316666666666666;-1.0;10.430555555555554;4.1;15.3;9.522916666666669;;167.54166666666666;8.177777777777782;4.520833333333332;138.30931083809264;80.12325
2010-06-21;0;1;5.256944444444445;1009.0465277777787;67.60416666666667;1.2833333333333332;-1.0;6.9881944444444475;3.1;11.5;0.9937499999999998;;274.1875;6.400694444444445;3.6458333333333326;140.2975052825371;198.5979166666666
2010-06-22;0;1;5.573426573426573;1008.1783216783213;61.82517482517483;0.08333333333333333;-1.0;8.602097902097901;3.8;14.3;1.4622377622377616;;257.4475524475524;9.644055944055943;5.44965034965035;143.899603184635;226.566375
2010-06-23;0;1;5.357664233576642;1013.5445255474449;58.153284671532845;0.0;-1.0;10.271532846715326;4.8;14.2;2.162773722627737;;289.5255474452555;6.4058394160583925;3.655474452554745;149.17113603135033;200.60479166666664
2010-06-24;0;1;4.159722222222222;1015.0111111111115;54.9375;0.0;-1.0;12.493055555555557;6.5;17.7;3.261111111111111;;160.1875;3.418055555555555;1.8743055555555561;156.66419158690587;236.11070833333332
2010-06-25;0;1;1.7847222222222223;1010.3027777777776;52.09722222222222;0.0;-1.0;16.014583333333334;6.2;21.8;5.431250000000001;;139.18055555555554;4.635416666666667;2.638888888888888;167.67877492023922;276.6361666666666
2010-06-26;0;1;6.986111111111111;1002.5513888888888;79.89583333333333;5.2;-1.0;13.56527777777778;7.7;19.9;9.822916666666663;;171.49305555555554;4.263888888888888;2.357638888888889;176.24405269801701;102.41254166666668
2010-06-27;0;1;6.993055555555555;1006.3041666666663;76.27777777777777;3.4333333333333345;-1.0;7.918749999999999;5.4;13.6;3.6354166666666674;;300.6666666666667;9.634722222222221;5.515972222222223;179.162802698017;160.71404166666667
2010-06-28;0;1;5.451388888888889;1013.8250000000007;75.17361111111111;0.5833333333333334;-1.0;8.331944444444444;3.6;13.4;4.04375;;261.63194444444446;7.081250000000001;4.038194444444444;182.49474714246145;162.29018749999997
2010-06-29;0;1;4.593984962406015;1016.5293233082715;63.40601503759399;0.0;-1.0;12.645864661654137;3.2;18.0;5.214285714285716;;157.38636363636363;3.0037878787878793;1.5318181818181813;190.1406118041156;244.69535416666665
2010-06-30;0;1;6.183098591549296;1011.5471830985912;83.28873239436619;6.149999999999999;-1.0;13.480281690140847;9.3;15.9;10.611267605633795;;111.92957746478874;2.5147887323943654;1.3542253521126764;198.62089349425645;130.28397916666668
2010-07-01;0;1;7.569444444444445;1010.0861111111114;96.79166666666667;12.61666666666667;-1.0;8.49861111111111;5.4;11.3;8.033333333333337;;49.916666666666664;6.115972222222222;3.5631944444444454;202.11950460536755;52.25202083333333
