time;t_mean;rainfall;rh;vpd;wind;radiation;lamposumma_v
2011-06-15;10.0;0.0;67.54166666666667;0.47333333333333333;2.5991666666666666;126.38888888888889;250.8
2011-06-16;13.7;0.0;49.75;0.9683333333333333;2.5574999999999997;208.91203703703704;259.5
2011-06-17;13.1;0.0;56.625;0.6995833333333333;3.1779166666666665;221.52777777777777;267.6
2011-06-18;11.7;0.0;53.416666666666664;0.7270833333333333;3.7704166666666663;243.28703703703704;274.3
2011-06-19;12.4;0.0;63.958333333333336;0.60875;2.876666666666667;186.3425925925926;281.7
2011-06-20;11.7;13.8;91.08333333333333;0.13083333333333333;2.404166666666667;80.0925925925926;288.4
2011-06-21;12.0;4.5;85.5;0.23124999999999998;3.8945833333333333;85.76388888888889;295.4
2011-06-22;11.6;1.5;72.0;0.4466666666666667;4.6175;136.22685185185185;302.0
2011-06-23;12.6;1.3;82.625;0.2758333333333333;2.015;211.34259259259258;309.6
2011-06-24;12.4;28.6;91.54166666666667;0.14375000000000002;1.8083333333333333;109.72222222222223;317.0
2011-06-25;12.8;1.6;88.95833333333333;0.18208333333333335;1.1849999999999998;150.92592592592592;324.8
2011-06-26;12.9;17.9;78.29166666666667;0.38916666666666666;2.256666666666667;210.06944444444446;332.7
2011-06-27;14.5;1.0;71.125;0.59;1.9870833333333333;267.8240740740741;342.2
2011-06-28;16.8;0.0;68.0;0.7174999999999999;3.815;282.1759259259259;354.0
2011-06-29;21.0;0.0;67.0;0.9229166666666666;3.6170833333333334;318.75;370.0
2011-06-30;18.6;0.0;60.0;1.0216666666666667;3.608333333333333;329.1666666666667;383.6
2011-07-01;16.7;0.2;83.20833333333333;0.43291666666666667;1.9095833333333332;186.80555555555554;395.3
2011-07-02;16.7;0.1;80.58333333333333;0.405;3.112083333333333;108.91203703703704;407.0
2011-07-03;14.4;0.0;60.166666666666664;0.6691666666666666;4.61625;291.89814814814815;416.4
2011-07-04;12.6;0.0;62.208333333333336;0.6075;2.765833333333333;247.56944444444446;424.0
2011-07-05;15.1;0.0;64.04166666666667;0.7324999999999999;1.6025;276.6203703703704;434.1
2011-07-06;17.5;0.0;67.75;0.7533333333333333;1.6604166666666667;257.6388888888889;446.6
2011-07-07;18.9;0.0;63.375;0.9504166666666666;2.5483333333333333;315.39351851851853;460.5
2011-07-08;20.2;0.0;60.0;1.1475;2.566666666666667;285.7638888888889;475.7
2011-07-09;20.4;0.0;68.75;0.8875000000000001;3.1479166666666667;260.18518518518516;491.1
2011-07-10;19.4;0.0;65.45833333333333;0.9420833333333333;3.547083333333333;266.89814814814815;505.5
2011-07-11;18.2;0.0;66.16666666666667;0.8266666666666667;2.53625;219.44444444444446;518.7
2011-07-12;14.2;19.1;83.16666666666667;0.36874999999999997;2.8387499999999997;202.19907407407408;527.9
2011-07-13;11.8;1.1;53.083333333333336;0.7666666666666666;4.64625;184.6064814814815;534.7
2011-07-14;12.2;0.0;55.916666666666664;0.7495833333333333;3.454166666666666;259.02777777777777;541.9
2011-07-15;13.4;0.0;64.125;0.6875;1.9124999999999999;231.13425925925927;550.3
2011-07-16;11.6;4.2;83.45833333333333;0.28750000000000003;2.0437499999999997;150.0;556.9
2011-07-17;14.6;0.0;68.33333333333333;0.6745833333333334;2.6054166666666667;233.91203703703704;566.5
2011-07-18;16.4;0.4;82.16666666666667;0.35874999999999996;4.1241666666666665;83.44907407407408;577.9
2011-07-19;17.7;1.9;79.75;0.46125;4.154166666666667;234.9537037037037;590.6
2011-07-20;17.4;0.0;73.66666666666667;0.62625;3.6304166666666666;249.65277777777777;603.0
2011-07-21;17.9;0.0;67.95833333333333;0.79;1.7604166666666667;207.63888888888889;615.9
2011-07-22;19.9;0.0;62.416666666666664;0.9500000000000001;3.1429166666666664;243.63425925925927;630.8
2011-07-23;19.6;7.1;84.33333333333333;0.43416666666666665;4.42125;210.64814814814815;645.4
2011-07-24;17.0;6.7;86.91666666666667;0.2758333333333333;3.970416666666667;150.69444444444446;657.4
